filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Gerard_Comte	0	LETTRE 1	0	0	2	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	1	Du marquis de Valmont au comte et à la comtesse de Valmont.	0	1	12	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	2	Quelle disgrâce, mes chers enfants, pour un sujet fidèle!	0	2	9	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	3	Quel coup accablant pour un père!	0	3	6	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	4	Mon prince m'a banni de sa présence, et je suis déjà loin de vous.	0	4	15	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	5	Ô	0	5	1	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	6	Valmont!	0	6	1	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	7	Ô ma chère Émilie!	0	7	4	0	0.0	[]	0.043478260869565216	0.043478260869565216	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	8	Ne devais-je vous unir ensemble par les nœuds les plus doux, que pour vous perdre si-tôt?	0	8	18	1	0.0555555555555555	[['dou']]	0.029411764705882353	0.029411764705882353	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	9	Enfin mes ennemis triomphent, et mes pressentiment ne m'ont point trompé.	0	9	12	0	0.0	[]	0.023809523809523808	0.023809523809523808	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	10	Je connaissais la cour, mon fils, et je vous l'avais prédit.	0	10	12	0	0.0	[]	0.022727272727272728	0.022727272727272728	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	11	Oser y être vrai, l'être jusqu'aux pieds du trône, est un crime que les courtisans ne pardonnent pas.	0	11	20	1	0.05	[['pied']]	0.02127659574468085	0.02127659574468085	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	12	N'importe, j'ai parlé pour le peuple, pour l'état, pour mon roi lui-même;	0	12	15	0	0.0	[]	0.02040816326530612	0.02040816326530612	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	13	et je ne me sens pas l'âme assez vile pour m'en repentir.	0	13	14	0	0.0	[]	0.018518518518518517	0.018518518518518517	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	14	Cependant, qu'il m'est dur de pouvoir penser que mon prince est prévenu contre moi, et qu'on lui a rendu suspecte ma fidélité!	0	14	25	1	0.04	[['dur']]	0.015384615384615385	0.015384615384615385	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	15	Tu le sais, mon fils, si je lui ai été fidèle; et dans ce moment même, que ne peut-il lire au fond de mon cœur!	0	15	26	0	0.0	[]	0.01639344262295082	0.01639344262295082	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	16	Que ne peut-il savoir combien sa gloire m'intéresse!	0	16	10	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	17	Ah si j'emporte loin de lui quelques regrets, mes chers enfants, ce n'est pas seulement d'être éloigné de vous, c'est sur-tout de lui devenir inutile, de ne pouvoir plus faire parvenir la vérité jusqu'à lui, et de le laisser à la merci des intérêts particuliers, de la flatterie, et du mensonge.	0	17	56	0	0.0	[]	0.0	0.0	0.011627906976744186	0.0	0.018801433664782215
Gerard_Comte	18	Dites	1	0	1	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	19	-lui, mon fils,	1	1	3	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	20	puisqu'il ne vous a pas fait partager ma disgrâce, dites-lui que mon sang, tout glacé qu'il sera bien-tôt par l'âge, est toujours à lui; que mon cœur n'y est pas moins;	1	2	36	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	21	que ma fortune, que ma santé ruinée à son service... ah!	1	3	11	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	22	Ne lui parle pas de mes services!	1	4	7	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	23	Ne lui fais valoir que mes sentiment: ou plutôt, cher Valmont, garde le silence;	1	5	14	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	24	je l'exige de toi.	1	6	5	0	0.0	[]	0.01694915254237288	0.01694915254237288	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	25	Quelque juste que soit ma défense, dans un moment si critique tu en dirais trop pour ton intérêt, et pas assez pour moi: parler d'un malheureux qu'on ne veut qu'oublier, ce serait t'associer à ses malheurs.	1	7	40	1	0.025	[['ton']]	0.03508771929824561	0.03508771929824561	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	26	Fais mieux, cher comte, sers ton prince comme je l'ai servi;	1	8	12	1	0.0833333333333333	[['ton']]	0.03278688524590164	0.03278688524590164	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	27	sers-le pour lui-même, et non pour ses bienfaits;	1	9	9	0	0.0	[]	0.03125	0.03125	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	28	et qu'il reconnaisse, dans le fils, les sentiment du père.	1	10	11	0	0.0	[]	0.0	0.0	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	29	Du reste sois tranquille, et songe que tu te dois à l'état et à Émilie.	1	11	16	0	0.0	[]	0.0	0.01818181818181818	0.012121212121212121	0.0	0.02447899876366229
Gerard_Comte	30	Émilie, Valmont, couple fortuné, ou du moins à qui il ne manquait rien pour l'être, si le ciel m'eût laissé plus long-temps près de vous;	2	0	28	1	0.0357142857142857	[['long']]	0.023255813953488372	0.01694915254237288	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	31	que je m'aplaudis de votre union, et qu'elle me console dans ma disgrâce!	2	1	15	0	0.0	[]	0.020833333333333332	0.020833333333333332	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	32	Prêtez-vous un mutuel appui;	2	2	5	0	0.0	[]	0.0	0.0	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	33	vos cœurs étaient faits l'un pour l'autre.	2	3	9	0	0.0	[]	0.07692307692307693	0.07692307692307693	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	34	Je vous ai donné, mon fils, une épouse tendre, aimable et sage, que le poison de la cour et du grand monde n'a point infectée, qui, dans sa naïve simplicité, joint aux charmes de la figure toutes les grâces de l'esprit et tout le bon sens de la raison.	2	4	51	5	0.0980392156862745	[['tendre'], ['grand'], ['naïf'], ['joindre'], ['figure']]	0.058823529411764705	0.058823529411764705	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	35	Elle est la fille de mon meilleur ami; par vos soins, par votre tendresse pour elle, aquittez moi envers lui de ce que je dois à sa mémoire, en réconnaissance du don précieux qu'en mourant il m'a fait pour vous.	2	5	42	1	0.0238095238095238	[['mourir']]	0.046875	0.046875	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	36	Émilie, si jamais je vous fus cher, si avant que d'être unie à mon fils, vous m'aimiez déjà comme votre père, si j'ai cru faire votre bonheur en vous donnant Valmont, oh!	2	6	35	0	0.0	[]	0.021739130434782608	0.021739130434782608	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	37	Je vous en conjure, ne souffrez pas que le chagrin abatte et flétrisse son courage.	2	7	15	1	0.0666666666666666	[['flétrir']]	0.0196078431372549	0.0196078431372549	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	38	Soutenez	2	8	1	0	0.0	[]	0.024390243902439025	0.024390243902439025	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	39	-le par le goût de la vertu que le ciel mit dans son âme, et par l'amour même que vous avez su lui inspirer;	2	9	25	0	0.0	[]	0.020618556701030927	0.020618556701030927	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	40	pour le consoler, prêtez en sa faveur à la sagesse et à la raison toute la force et la douceur du sentiment; soyez son amie autant que son épouse; et au milieu de tous les dangers qui menacent sa jeunesse encore plus que la vôtre, parmi toutes les erreurs que le monde va lui offrir, rappelez-le souvent à vous, à son propre cœur, à mes conseils et à la vérité.	2	10	71	2	0.028169014084507	[['consoler'], ['menacer']]	0.020833333333333332	0.017857142857142856	0.03367003367003367	0.0	0.03301614135029211
Gerard_Comte	41	Non, mon fils, ce n'est point pour Émilie que je crains, c'est pour vous.	3	0	16	0	0.0	[]	0.0	0.019417475728155338	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	42	Son père a formé son esprit, comme j'ai désiré tant de fois de pouvoir moi	3	1	16	0	0.0	[]	0.0	0.0	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	43	-même former le vôtre.	3	2	4	0	0.0	[]	0.0	0.0	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	44	Il n'a pas cru que les préjugés ordinaires, dussent la garantir pour toujours de la séduction;	3	3	17	0	0.0	[]	0.0	0.0	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	45	il n'a pas pensé que les mots si respectables de religion et d'honneur pussent tenir contre le torrent de l'exemple et des passions;	3	4	26	0	0.0	[]	0.0	0.0	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	46	il a mis les choses à la place des termes qui les supposent, et les principes, qui éclairent pour toute la vie, à côté des sentiment, qui bientôt s'affoiblissent, dès que la certitude des connaissances ne les soutient pas.	3	5	40	0	0.0	[]	0.00980392156862745	0.00980392156862745	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	47	L'éducation de sa fille porte sur une base solide, parce qu'elle a été raisonnée dès l'instant où elle a commencé; que dans Émilie l'instruction a toujours dirigé les opinions et les goûts;	3	6	36	1	0.0277777777777777	[['solide']]	0.009259259259259259	0.009259259259259259	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	48	et qu'on ne lui a rien fait aimer, sans qu'auparavant on n'eût pris soin de lui en faire sentir le prix, et de lui en faire connaître la nécessité.	3	7	32	0	0.0	[]	0.014705882352941176	0.03333333333333333	0.0053475935828877	0.0	0.0098209275164798
Gerard_Comte	49	Pour toi, cher Valmont, je ne sais par quel enchaînement fatal d'événement divers je me suis toujours vu privé de la douce satisfaction de t'élever moi-même, et du témoignage si consolant que je voudrais pouvoir me rendre d'avoir accompli à ton égard le premier de tous mes devoirs.	4	0	52	3	0.0576923076923076	[['douce'], ['consoler'], ['ton']]	0.05	0.03571428571428571	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	50	Je me le suis dit cent fois: j'ai sacrifié tout ce qu'il y avait de plus essentiel dans ton éducation, à l'état, à mon roi.	4	1	28	1	0.0357142857142857	[['ton']]	0.0449438202247191	0.0449438202247191	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	51	Le ciel m'en fera-t-il un crime?	4	2	9	0	0.0	[]	0.030303030303030304	0.030303030303030304	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	52	Et par tout ce que j'ai fait pour me suppléer en quelque sorte moi-même, ne trouverai-je pas du moins mon excuse au fond de ton cœur?	4	3	29	1	0.0344827586206896	[['ton']]	0.017241379310344827	0.017241379310344827	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	53	Toujours contraint d'accepter des honneurs qui m'étaient à charge; tantôt dans le tumulte et la licence des camps;	4	4	20	0	0.0	[]	0.014925373134328358	0.014925373134328358	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	54	tantôt dans un tourbillon d'affaires, qui, pour des intérêts politiques, m'arrachaient au soin de ma famille;	4	5	18	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	55	forcé de me reposer sur les autres de ce soin qui m'était si cher, je me flattais qu'il me serait encore facile de nourrir et d'affermir en toi le goût du vrai, et les principes de la sagesse;	4	6	41	0	0.0	[]	0.010416666666666666	0.010416666666666666	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	56	j'espérais que réunis pour toujours, je t'éclairerois dans la carrière où tu ne fais que d'entrer, que je serais le guide de ta jeunesse, et le confident de tes goûts et de tes plaisirs.	4	7	37	1	0.027027027027027	[['ton']]	0.019417475728155338	0.019417475728155338	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	57	Déjà je t'en avais préparé dans la personne d'Émilie d'assez doux et d'assez purs pour te faire mépriser tous les autres;	4	8	25	1	0.04	[['pur']]	0.039473684210526314	0.039473684210526314	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	58	déjà je t'avais fait contracter l'alliance la mieux assortie pour ton bonheur.	4	9	14	1	0.0714285714285714	[['ton']]	0.05	0.05	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	59	Hélas!	4	10	1	0	0.0	[]	0.0425531914893617	0.0425531914893617	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	60	Je n'ai eu que le temps d'être le témoin de tes premiers transports, et de recevoir, par la confiance que tu m'as témoignée, les premières preuves de ta réconnaissance.	4	11	32	1	0.03125	[['ton']]	0.037037037037037035	0.037037037037037035	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	61	Au moment d'assurer ta félicité en la partageant, au moment où je te devenais le plus nécessaire, on m'éloigne;	4	12	21	1	0.0476190476190476	[['ton']]	0.02586206896551724	0.02586206896551724	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	62	je te laisse sans guide, sans expérience, attaché par état, quoique si jeune encore, à une cour, où malgré de grands exemples et la foi du prince, la religion passe pour pusillanimité et pour faiblesse, où l'intérêt est la mesure des sentiment et des actions, où l'on dispense de la vertu et de l'honneur, pourvu qu'on garde les bienséances.	4	13	63	1	0.0158730158730158	[['grand']]	0.022988505747126436	0.022988505747126436	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	63	Ô mon fils!	4	14	3	0	0.0	[]	0.046875	0.046875	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	64	À l'instant de mon exil, que ne m'a-t-il du moins été permis de te voir, pour t'annoncer et t'adoucir mon départ, pour te dire adieu, pour te presser contre mon sein, pour baigner ton visage de mes larmes, et graver dans ton cœur en traits de feu et en caractères ineffaçables la religion et la vertu!	4	15	62	5	0.0806451612903225	[['presser'], ['sein'], ['ton'], ['visage'], ['ton']]	0.07246376811594203	0.07246376811594203	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	65	Ne les oublie jamais;	4	16	4	0	0.0	[]	0.06493506493506493	0.06493506493506493	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	66	elles te garderont, elles t'assureront la paix et le bonheur.	4	17	11	0	0.0	[]	0.03571428571428571	0.03571428571428571	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	67	Mais si tu les laisses s'affaiblir, s'altérer et s'éteindre, ah!	4	18	13	1	0.0769230769230769	[['éteindre']]	0.02857142857142857	0.02857142857142857	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	68	Cher Valmont, je frémis... que de maux tu te prépares! ...	4	19	11	0	0.0	[]	0.03125	0.03125	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	69	Quelle suite de contradictions et d'erreurs! ...	4	20	8	0	0.0	[]	0.037037037037037035	0.037037037037037035	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	70	Quel avenir que je n'ose pénétrer! ...	4	21	8	1	0.125	[['pénétrer']]	0.047619047619047616	0.047619047619047616	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	71	Mon fils, dissipe mes alarmes;	4	22	5	0	0.0	[]	0.08333333333333333	0.08333333333333333	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	72	calme les craintes que tes dernières conversations m'ont fait naître...	4	23	11	1	0.0909090909090909	[['calme']]	0.034482758620689655	0.034482758620689655	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	73	quoi qu'il en soit de tes opinions, conserve-moi toute ta confiance;	4	24	13	0	0.0	[]	0.07407407407407407	0.07407407407407407	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	74	ouvre-moi ton cœur;	4	25	3	1	0.3333333333333333	[['ton']]	0.03125	0.03125	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	75	tu ne parleras jamais qu'à un père, et tu n'auras jamais de meilleur ami.	4	26	16	0	0.0	[]	0.045454545454545456	0.045454545454545456	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	76	Adieu, cher comte;	4	27	3	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	77	ne t'aigris point de mon infortune.	4	28	7	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	78	Ma disgrâce me touche moins pour moi	4	29	7	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	79	-même, mes chers enfants, que pour vous.	4	30	7	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	80	Adieu, Émilie, je vous recommande mon fils.	4	31	7	0	0.0	[]	0.0	0.0	0.03395585738539898	0.0	0.06438424685690916
Gerard_Comte	81	LETTRE 2 Du comte de Valmont au marquis de Valmont.	5	0	10	0	0.0	[]	0.037037037037037035	0.029411764705882353	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	82	Oui, mon père, le plus tendre de tous les pères, je vous ouvrirai mon cœur avec confiance;	5	1	17	1	0.0588235294117647	[['tendre']]	0.02	0.02	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	83	et, dans les mouvement d'indignation dont je suis saisi, je ne vous dissimulerai pas l'impression que votre disgrâce fait sur moi.	5	2	23	0	0.0	[]	0.02127659574468085	0.02127659574468085	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	84	Voilà donc le prix de la vertu!	5	3	7	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	85	Voilà le prix de quarante ans de service, et la récompense de toute une vie sacrifiée au bien de l'état et à la gloire du prince!	5	4	27	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	86	La cour a-t-elle donc oublié ce qu'elle vous doit, et le peuple ne s'en souvient-il pas?	5	5	21	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	87	Ô ciel!	5	6	2	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	88	Le peuple frémit, et se tait;	5	7	6	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	89	le citoyen murmure, et reste tranquille;	5	8	6	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	90	les courtisans dissimulent;	5	9	3	0	0.0	[]	0.018867924528301886	0.018867924528301886	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	91	mais leur joie maligne perce à travers le sérieux dont ils la couvrent; et pour comble d'horreur, ceux mêmes que vous avez le mieux servis dans votre plus haut point de faveur, se retirent dès qu'ils m'aperçoivent, ou gardent le silence.	5	10	44	1	0.0227272727272727	[['haut']]	0.018518518518518517	0.018518518518518517	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	92	Le roi seul paraît inquiet et affligé;	5	11	7	0	0.0	[]	0.057971014492753624	0.057971014492753624	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	93	un visage sombre, des regards distraits, des discours peu suivis annoncent malgré lui l'agitation de son âme.	5	12	18	3	0.1666666666666666	[['visage'], ['sombre'], ['regard']]	0.05	0.05	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	94	On voit qu'il vous plaint, qu'il vous aime, qu'il vous regrette; mais de nouveaux favoris l'obsèdent, et l'enlèvent à des réflexions qu'ils craignent encore qui ne tournent contre eux.	5	13	35	0	0.0	[]	0.038461538461538464	0.038461538461538464	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	95	Ma présence sur-tout les contraint et les embarrasse, et je ne conçois pas comment ils n'ont pu parvenir à m'envelopper dans votre disgrâce.	5	14	25	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	96	Je leur en ai offert moi	5	15	6	0	0.0	[]	0.01639344262295082	0.01639344262295082	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	97	-même l'occasion la plus favorable: balancé entre la voix de la nature, ma tendresse, mon honneur, mon devoir, et ce que votre dernière lettre exigeait de moi, mon père!	5	16	30	1	0.0333333333333333	[['voix']]	0.022727272727272728	0.022727272727272728	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	98	Je vous ai désobéi pour la première fois.	5	17	8	0	0.0	[]	0.03225806451612903	0.03225806451612903	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	99	J'ai parlé, je me suis jeté aux genoux du prince (je frémissois cependant), j'ai osé nommer vos envieux et vos accusateurs.	5	18	24	1	0.0416666666666666	[['genou']]	0.02857142857142857	0.02857142857142857	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	100	J'ai défié...	5	19	3	0	0.0	[]	0.03571428571428571	0.03571428571428571	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	101	hélas!	5	20	1	0	0.0	[]	0.05263157894736842	0.05263157894736842	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	102	Le prince m'a relevé avec bonté, mais sans me permettre d'en dire davantage.	5	21	15	1	0.0666666666666666	[['relever']]	0.058823529411764705	0.058823529411764705	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	103	Ah!	5	22	1	0	0.0	[]	0.021739130434782608	0.021739130434782608	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	104	Si dans cet instant je ne m'étais rappelé votre vertu, si je ne m'étais souvenu de vous... non, la cour... ma patrie ne serait plus rien pour moi.	5	23	30	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	105	Eh quoi!	5	24	2	0	0.0	[]	0.0	0.0	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	106	Est-il encore quelque justice parmi les hommes!	5	25	7	0	0.0	[]	0.05	0.05	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	107	Quoi, la plus pure vertu sera impunément flétrie par la calomnie,	5	26	11	1	0.0909090909090909	[['pur']]	0.041666666666666664	0.041666666666666664	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	108	et le jouet de l'envie!	5	27	6	0	0.0	[]	0.03571428571428571	0.03571428571428571	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	109	Quoi, il y a un dieu juste, et les méchant triomphent!	5	28	11	0	0.0	[]	0.023809523809523808	0.023809523809523808	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	110	Mon père, je respecte les sentiment que votre vertu m'inspire; mais voyez cependant comme tout paraît conduit ici bas par une sorte de fatalité.	5	29	25	1	0.04	[['bas']]	0.029850746268656716	0.029850746268656716	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	111	Si une prévoyance plus qu'humaine, si la sagesse d'un être intelligent et parfait préside sur ce monde et l'a formé, comment donc en permet elle tous les désordres?	5	30	31	1	0.032258064516129	[['intelliger']]	0.02666666666666667	0.02666666666666667	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	112	Pourquoi cet intérêt propre, qui, dans chaque homme, ramène tout à lui, et qui lui sacrifie tous les autres?	5	31	19	0	0.0	[]	0.012048192771084338	0.012048192771084338	0.01938610662358643	0.0	0.033082387744872856
Gerard_Comte	113	Pourquoi ces épaisses ténèbres qui nous rendent le jouet des plus grossiers mensonges, et cette foule de préjugés qui nous font mettre à chaque instant l'erreur à la place de la vérité?	5	32	33	0	0.0	[]	0.01282051282051282	0.01282051282051282	0.01938610662358643	0.0	0.033082387744872856
