filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Ducray_Cinquante	0	PRÉFACE.	0	0	1	0	0.0	[]	0.0	0.03225806451612903	0.0	0.0	0.0
Ducray_Cinquante	1	Je m'étais décidé à passer une partie de l'été dernier à S.-O., village à une lieue de Paris, où j'avais, depuis quatre ans, une petite habitation champêtre.	1	0	30	1	0.0333333333333333	[['petit']]	0.03125	0.030927835051546393	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	2	J'y faisais ma Cœlina, ou l' Enfant du Mystère, roman en six volumes, qui a paru cet hiver, et pour lequel le Public a daigné montrer autant d'indulgence que pour mes premiers ouvrages: j'y vivais heureux, tranquille, près d'une compagne estimable que je chéris, et dans le sein d'une société agréable d'amis francs, bons, sincères, aimant les arts, artistes eux	1	1	66	2	0.0303030303030303	[['sein'], ['agréable']]	0.03125	0.03125	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	3	-	1	2	0	0	0.0	[]	0.029850746268656716	0.029850746268656716	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	4	mêmes.	1	3	1	0	0.0	[]	0.25	0.25	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	5	Quel agréable séjour!	1	4	3	1	0.3333333333333333	[['agréable']]	0.05333333333333334	0.05333333333333334	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	6	je ne me le rappellerai jamais, que des larmes de sensibilité ne viennent humecter mes paupières: mes yeux verront sans cesse ces bords fleuris de la Seine, ces points de vue étendus, variés, entrecoupés par des montagnes, des coteaux boisés, des villages, des hameaux qui paraissent offrir des bouquets de chaumières au milieu d'une plaine cultivée, et présentent aux regards surpris mille nuances diverses de verdure et de légumes nourriciers.	1	5	71	3	0.0422535211267605	[['paupière'], ['oeil'], ['regard']]	0.043478260869565216	0.043478260869565216	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	7	Je me transporterai toujours en idée dans ce parc champêtre ensemble, et soumis aux nivellemens de l'art;	1	6	18	0	0.0	[]	0.024193548387096774	0.024193548387096774	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	8	dans ce parc, asile d'un philosophe, d'un ami de la nature, où l'ombre de La Fontaine souriait sans doute à Mancini - Nivernois, composant, écrivant ses fables dans un bosquet de jeunes châtaigniers.	1	7	35	0	0.0	[]	0.03529411764705882	0.03529411764705882	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	9	Je mesurerai, avec l'œil pensif du publiciste, la hauteur des arbres touffus qui décorent le parc de Necker, de ce financier Genevois à qui l'Europe doit tant de grands changement;	1	8	32	3	0.09375	[['pensif'], ['touffu'], ['grand']]	0.057692307692307696	0.057692307692307696	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	10	je penserai souvent, en un mot, aux soirées délicieuses que je passais dans mon petit jardin, assis sur un gazon, au clair de la lune, et voyageant avec ma Cœlina dans les glaciers brumeux de la Savoie.	1	9	37	3	0.081081081081081	[['délicieux'], ['petit'], ['clair']]	0.08695652173913043	0.0821917808219178	0.04436860068259386	0.0318181818181818	0.10142473503419679
Ducray_Cinquante	11	Qu'elles sont touchantes	2	0	4	0	0.0	[]	0.0	0.0625	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	12	les occupations de l'homme de lettres!	2	1	7	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	13	comme elles agrandissent son être!	2	2	5	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	14	comme elles l'élèvent au-dessus de cette terre qu'il habite!	2	3	11	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	15	Sa pensée mesure les cieux et la terre;	2	4	8	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	16	elle le fait errer dans les diverses contrées habitées ou non de ce globe immense: avec elle, sans quitter son manoir agreste, il gravit les sommités du Mont-Blanc;	2	5	28	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	17	il visite tous les peuples;	2	6	5	0	0.0	[]	0.017857142857142856	0.017857142857142856	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	18	il converse avec le pêcheur Indien dans son humble case, où il foule aux pieds les tapis luxueux des despotes de l'Asie.	2	7	23	1	0.0434782608695652	[['pied']]	0.018518518518518517	0.018518518518518517	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	19	Libre de son essor, il le dirige où il lui plaît, et il quitte à son gré les empires où il ne se trouve pas bien.	2	8	26	0	0.0	[]	0.014084507042253521	0.014084507042253521	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	20	Oh! combien il a vu de choses, quand il quitte son jardin pour s'asseoir à la table frugale de sa compagne!	2	9	22	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	21	comme il a voyagé!	2	10	4	0	0.0	[]	0.0	0.0	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	22	...	2	11	0	0	0.0	[]	0.0	0.023809523809523808	0.006993006993006993	0.0	0.01255109280847012
Ducray_Cinquante	23	Oublierai-je jamais ces bons amis, le citoyen B......., son épouse, leurs aimables enfants, cette société intéressante d'artistes, se réunissant, dans les longues soirées d'automne, pour se livrer aux jeux d'Euterpe ou de Terpsicore?	3	0	38	1	0.0263157894736842	[['long']]	0.0410958904109589	0.0410958904109589	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	24	et ne me verrai-je pas sans cesse près d'eux, assis sous le mystérieux acacia, ou respirant le soir la douce odeur des fleurs, le long d'une terrasse qui domine sur la rivière?	3	1	35	2	0.0571428571428571	[['douce'], ['long']]	0.031914893617021274	0.031914893617021274	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	25	Etres bons et sensibles, recevez ici le tribut de reconnaissance de l'amitié, et faites-moi partager encore vos innocent plaisirs!	3	2	21	0	0.0	[]	0.029850746268656716	0.029850746268656716	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	26	J'ai besoin du spectacle de la simplicité de vos mœurs;	3	3	11	0	0.0	[]	0.0	0.0	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	27	je dévore les tableaux qui m'offrent des vertus;	3	4	9	0	0.0	[]	0.0	0.0	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	28	offrez-les-moi toujours, et je vous devrai mon bonheur.	3	5	8	0	0.0	[]	0.0	0.02127659574468085	0.02459016393442623	0.0	0.02365136760906138
Ducray_Cinquante	29	Ce fut dans une de ces sociétés charmantes, qu'on rencontrait dans ce petit village, qu'il se présenta un jour une dame d'en viron vingt-cinq à vingt-six ans.	4	0	30	1	0.0333333333333333	[['petit']]	0.022222222222222223	0.018867924528301886	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	30	Elle était accompagnée d'une amie qui paraissait avoir quelques années de plus qu'elle.	4	1	15	0	0.0	[]	0.045454545454545456	0.045454545454545456	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	31	La plus jeune des deux portait dans ses bras un petit enfant qui se jouait avec les ornement de sa coiffure.	4	2	21	2	0.0952380952380952	[['bras'], ['petit']]	0.06153846153846154	0.06153846153846154	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	32	Un cavalier bien fait, le père sans doute de cet aimable enfant, accompagnait ce couple rare aujourd'hui, de deux femmes vivant dans la plus grande intimité de l'amitié.	4	3	29	2	0.0689655172413793	[['rare'], ['grand']]	0.06349206349206349	0.06349206349206349	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	33	Je m'empressai de féliciter la plus jeune du bonheur de sa maternité:	4	4	13	0	0.0	[]	0.045454545454545456	0.045454545454545456	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	34	Ah, monsieur!	4	5	2	0	0.0	[]	0.0	0.0	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	35	me dit-elle, si je suis mère, si je suis heureuse, si je suis l'amante aimée du plus estimable des époux, regardez cette amie;	4	6	25	0	0.0	[]	0.0	0.0	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	36	c'est à elle que je dois tant de félicité!...	4	7	11	0	0.0	[]	0.0	0.05084745762711865	0.03424657534246575	0.0	0.03790974779267778
Ducray_Cinquante	37	Tous les regards se tournèrent sur-le-champ sur l'autre dame, qui rougit, détourna les yeux, sourit, et pria son amie de l'épargner.	5	0	23	3	0.1304347826086956	[['regard'], ['oeil'], ['sourire']]	0.05063291139240506	0.044444444444444446	0.05063291139240506	0.0741459627329192	0.07960441247829922
Ducray_Cinquante	38	Non, non, ma bonne amie, s'écria la première, il faut que tout le monde sache que je vous dois le bonheur; et voilà monsieur (me montrant), qui, s'il connaissait le procédé sublime dont vous avez été capable envers moi, s'empresserait sans doute de le transmettre au Public dans une de ses productions.	5	1	56	1	0.0178571428571428	[['sublime']]	0.05063291139240506	0.056179775280898875	0.05063291139240506	0.0741459627329192	0.07960441247829922
Ducray_Cinquante	39	Avide, comme tout Romancier, de sujets, d'actions, d'intrigues	6	0	10	1	0.1	[['avide']]	0.05	0.02631578947368421	0.01020408163265306	0.0	0.044721359549995794
Ducray_Cinquante	40	, je priai la jeune dame de me raconter ses aventures.	6	1	10	0	0.0	[]	0.02857142857142857	0.02857142857142857	0.01020408163265306	0.0	0.044721359549995794
Ducray_Cinquante	41	Elle s'y refusa pour le moment, afin de ménager la délicatesse de son amie;	6	2	15	0	0.0	[]	0.0	0.0	0.01020408163265306	0.0	0.044721359549995794
Ducray_Cinquante	42	mais, le lendemain matin, je me rendis de bonne heure à une charmante maison de campagne qu'elle possédait dans la vallée de Montmorency.	6	3	24	0	0.0	[]	0.0	0.0	0.01020408163265306	0.0	0.044721359549995794
Ducray_Cinquante	43	La jeune dame et son mari étaient seuls: ils me firent asseoir, et m'apprirent tout ce qui leur était arrivé, ainsi que les obligations qu'ils avaient à la plus sensible comme à la plus généreuse des femmes.	6	4	39	0	0.0	[]	0.0	0.0	0.01020408163265306	0.0	0.044721359549995794
Ducray_Cinquante	44	C'est cette histoire que je donne aujourd'hui au Public.	7	0	10	0	0.0	[]	0.0	0.0	0.02727272727272727	0.01041666666666665	0.039436863512501884
Ducray_Cinquante	45	Puisse-t-il y trouver quelque charme, un but moral, utile, et sur-tout cet intérêt qu'elle m'inspira lorsqu'elle me fut racontée par les parties intéressées!	7	1	28	0	0.0	[]	0.03225806451612903	0.03225806451612903	0.02727272727272727	0.01041666666666665	0.039436863512501884
Ducray_Cinquante	46	Peut-être le sublime dévouement de Jeannette, à la fin, paraîtra-t-il un effort au-dessus d'une créature animée: il est réel cependant;	7	2	24	2	0.0833333333333333	[['sublime'], ['fin']]	0.03	0.03	0.02727272727272727	0.01041666666666665	0.039436863512501884
Ducray_Cinquante	47	et sans doute, s'il honore le sexe aimable qui en a donné l'exemple, en considérant les vertus, la bonté sur-tout, la profonde sensibilité de ce sexe charmant, le nôtre sera obligé de convenir qu'un acte de délicatesse ne peut être jamais surnaturel à une femme.	7	3	48	1	0.0208333333333333	[['charmer']]	0.041666666666666664	0.03896103896103896	0.02727272727272727	0.01041666666666665	0.039436863512501884
Ducray_Cinquante	48	Les soussignés Auteur et Libraire,	8	0	5	0	0.0	[]	0.0	0.012048192771084338	0.0	0.0	0.0
Ducray_Cinquante	49	préviennent le Public qu'ils ne reconnaissent et n'avouent que cette Édition des Cinquante Francs de Jeannette, et qu'ils poursuivront, conformément aux Lois, tout contrefacteur de cet Ouvrage.	8	1	30	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Ducray_Cinquante	50	DUCRAY	9	0	1	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
