filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Prevost_Manon	0	PREMIÈRE PARTIE.	0	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Prevost_Manon	1	Je suis obligé de faire remonter mon lecteur au temps de ma vie où je rencontrai pour la première fois le chevalier des Grieux.	1	0	24	0	0.0	[]	0.0	0.0	0.015151515151515152	0.0	0.01862420223192339
Prevost_Manon	2	Ce fut environ six mois avant mon départ pour l'Espagne.	1	1	11	0	0.0	[]	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.0	0.01862420223192339
Prevost_Manon	3	Quoique je sortisse rarement de ma solitude, la complaisance que j'avais pour ma fille m'engageait quelquefois à divers petits voyages, que j'abrégeais autant qu'il m'était possible.	1	2	31	1	0.032258064516129	[['petit']]	0.023809523809523808	0.012345679012345678	0.015151515151515152	0.0	0.01862420223192339
Prevost_Manon	4	Je revenais un jour de Rouen, où elle m'avait prié d'aller solliciter une affaire au parlement de Normandie, pour la succession de quelques terres auxquelles je lui avais laissé des prétentions du côté de mon grand-père maternel.	2	0	39	0	0.0	[]	0.0	0.010101010101010102	0.0	0.0	0.0
Prevost_Manon	5	Ayant repris mon chemin par Évreux, où je couchai la première nuit, j'arrivai le lendemain pour dîner à Passy, qui en est éloigné de cinq ou six lieues.	2	1	29	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Prevost_Manon	6	Je fus surpris, en entrant dans ce bourg, d'y voir tous les habitants en alarme.	2	2	16	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Prevost_Manon	7	Ils se précipitaient de leurs maisons pour courir en foule à la porte d'une mauvaise hôtellerie, devant laquelle étaient deux chariots couverts.	2	3	23	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Prevost_Manon	8	Les chevaux qui étaient encore attelés, et qui paraissaient fumants de fatigue et de chaleur, marquaient que ces deux voitures ne faisaient que d'arriver.	2	4	25	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Prevost_Manon	9	Je m'arrêtai un moment pour m'informer d'où venait le tumulte, mais je tirai peu d'éclaircissement d'une populace curieuse, qui ne faisait nulle attention à mes demandes, et qui s'avançait toujours vers l'hôtellerie en se poussant avec beaucoup de confusion.	3	0	46	0	0.0	[]	0.02666666666666667	0.02	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	10	Enfin un archer, revêtu d'une bandoulière et le mousquet sur l'épaule, ayant paru à la porte, je lui fis signe de la main de venir à moi.	3	1	29	2	0.0689655172413793	[['épaule'], ['main']]	0.023255813953488372	0.023255813953488372	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	11	Je le priai de m'apprendre le sujet de ce désordre.	3	2	11	0	0.0	[]	0.04878048780487805	0.04878048780487805	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	12	«	3	3	1	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	13	Ce n'est rien, monsieur, me dit-il ;	3	4	8	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	14	c'est une douzaine de filles de joie que je conduis, avec mes compagnons, jusqu'au Havre-de-Grâce, où nous les ferons embarquer pour l'Amérique.	3	5	25	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	15	Il y en a quelques-unes de jolies, et c'est apparemment ce qui excite la curiosité de ces bons paysans.	3	6	21	0	0.0	[]	0.03333333333333333	0.03333333333333333	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	16	» J'aurais passé après cette explication, si je n'eusse été arrêté par les exclamations d'une vieille femme qui sortait de l'hôtellerie en joignant les mains, et criant que c'était une chose barbare, une chose qui faisait horreur et compassion.	3	7	44	3	0.0681818181818181	[['vieux'], ['joindre'], ['main']]	0.045454545454545456	0.045454545454545456	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	17	«	3	8	1	0	0.0	[]	0.058823529411764705	0.058823529411764705	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	18	De quoi s'agit-il donc ?	3	9	6	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	19	lui dis	3	10	2	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	20	-je.---Ah !	3	11	1	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	21	monsieur, entrez, répondit-elle, et voyez si ce spectacle n'est pas capable de fendre le cœur.	3	12	17	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	22	» La curiosité me fit descendre de mon cheval, que je laissai à mon palefrenier.	3	13	15	0	0.0	[]	0.0	0.0	0.022026431718061675	0.0	0.02490207734081568
Prevost_Manon	23	J'entrai avec peine, en perçant la foule, et je vis en effet quelque chose d'assez touchant.	4	0	18	0	0.0	[]	0.0	0.024691358024691357	0.0	0.0	0.0
Prevost_Manon	24	Parmi les douze filles, qui étaient enchaînées six à six par le milieu du corps, il y en avait une dont l'air et la figure étaient si peu conformes à sa condition, qu'en tout autre état je l'eusse prise pour une personne du premier rang.	5	0	48	2	0.0416666666666666	[['corps'], ['figure']]	0.02666666666666667	0.021505376344086023	0.04310344827586207	0.0458333333333333	0.03904296091069713
Prevost_Manon	25	Sa tristesse et la saleté de son linge et de ses habits l'enlaidissaient si peu, que sa vue m'inspira du respect et de la pitié.	5	1	27	0	0.0	[]	0.041666666666666664	0.041666666666666664	0.04310344827586207	0.0458333333333333	0.03904296091069713
Prevost_Manon	26	Elle tâchait néanmoins de se tourner, autant que sa chaîne pouvait le permettre, pour dérober son visage aux yeux des spectateurs.	5	2	21	2	0.0952380952380952	[['visage'], ['oeil']]	0.04411764705882353	0.04411764705882353	0.04310344827586207	0.0458333333333333	0.03904296091069713
Prevost_Manon	27	L'effort qu'elle faisait pour se cacher était si naturel, qu'il paraissait venir d'un sentiment de modestie.	5	3	20	1	0.05	[['naturel']]	0.07317073170731707	0.08108108108108109	0.04310344827586207	0.0458333333333333	0.03904296091069713
Prevost_Manon	28	Comme les six gardes qui accompagnaient cette malheureuse bande étaient aussi dans la chambre, je pris le chef en particulier, et je lui demandai quelques lumières sur le sort de cette belle fille	6	0	33	3	0.0909090909090909	[['chef'], ['luire'], ['bel']]	0.09090909090909091	0.07547169811320754	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	29	.	6	1	0	0	0.0	[]	0.09302325581395349	0.09302325581395349	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	30	Il ne put m'en donner que de fort générales.	6	2	10	1	0.1	[['fort']]	0.09090909090909091	0.09090909090909091	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	31	«	6	3	1	0	0.0	[]	0.05555555555555555	0.05555555555555555	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	32	Nous l'avons tirée de l'hôpital	6	4	7	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	33	, me dit-il, par ordre de M. le lieutenant général de police.	6	5	12	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	34	Il n'y a pas d'apparence qu'elle y eût été renfermée pour ses bonnes actions.	6	6	17	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	35	Je l'ai interrogée plusieurs fois sur la route ;	6	7	9	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	36	elle s'obstine à ne me rien répondre.	6	8	8	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	37	Mais, quoique je n'aie pas reçu ordre de la ménager plus que les autres, je ne laisse pas d'avoir quelques égards pour elle, parce qu'il me semble qu'elle vaut un peu mieux que ses compagnes.	6	9	39	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	38	Voilà un jeune homme, ajouta l'archer, qui pourrait vous instruire mieux que moi sur la cause de sa disgrâce.	6	10	20	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	39	Il l'a suivie depuis Paris, sans cesser presque un moment de pleurer.	6	11	13	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	40	Il faut que ce soit son frère ou son amant.	6	12	10	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	41	» Je me tournai vers le coin de la chambre où ce jeune homme était assis.	6	13	16	0	0.0	[]	0.0	0.0	0.029545454545454545	0.0	0.04794300065403223
Prevost_Manon	42	Il paraissait enseveli dans une rêverie profonde.	6	14	7	0	0.0	[]	0.02857142857142857	0.02857142857142857	0.029545454545454545	0.0	0.04794300065403223
