filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
LaPlace_Lydia	0	A MONSIEUR DAVID GARRICK.	0	0	4	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	1	Tous les deux également occupés, et nécessairement dissipés, dès lors également paresseux;	1	0	12	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	2	nous nous connaissons, nous nous estimons, nous nous aimons, mon cher et célèbre ami, et nous ne nous écrivons guères!	1	1	20	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	3	... gardez-vous pourtant d'être trop étonné de me voir saisir l'occasion de vous donner, publiquement, de mes nouvelles, en vous priant d'agréer, tant pour vous-même que pour votre digne et charmante épouse, ce léger témoignage des sentiment si bien mérités, que vous a voués à tous les deux pour la vie, Votre sincère admirateur, et ami, Pierre de la Place.	1	2	64	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	4	Le .... Août 1772.	2	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	5	PRÉFACE NÉCESSAIRE.	3	0	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	6	Cet Ouvrage, que j'avais commencé il y a environ vingt ans, et dont les trois premières Parties furent imprimées, sous le titre des Erreurs de l'Amour-propre, est, par plus d'une raison, resté imparfait, et n'a pas été mis en vente, jusqu'aujourd'hui.	4	0	47	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	7	Mon dessein, en l'entreprenant, avait été de faire tomber le héros de cette histoire dans toutes les espèces d' erreurs dont la jeunesse et l'amour propre peuvent être susceptibles;	5	0	31	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	8	et je croyais ce but moral d'autant plus propre à instruire en amusant, qu'il est incontestable que ce sont presque toujours nos écarts mêmes, enfin reconnus et sentis, qui par degrés nous conduisent ou nous ramenent au bonheur.	5	1	40	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	9	Un Roman Anglois, qui venait de paraître alors, sous le titre de Memoirs of à Coxcomb, et qui est également resté imparfait, m'avait inspiré cette idée que, pour remplir mon objet, je comptais étendre beaucoup plus;	6	0	37	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	10	lorsque la perte du manuscrit de ma quatrième Partie, que j'avais confié à feu M. Ch... J. D. F ... et qui lui avait été volé, me chagrina et me dégoûta au point, que je supprimai l'édition des trois premières; et que si quelques exemplaires en ont été connus dans le monde, il est notoire que ce ne fut jamais de mon aveu.	6	1	64	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	11	J'aurois même persisté dans la même indifférence pour cet Ouvrage, et avec d'autant plus de raison, qu'après m'être avisé, il y a quelques années, de le relire, je le trouvai assez peu soigné pour m'accuser moi-même d'avoir, (en qualité d'auteur) été coupable de la même faiblesse dont je prétendois, à force d'égarement et de châtiment mérités, faire enfin rougir mon héros.	6	2	71	0	0.0	[]	0.0	0.004081632653061225	0.0	0.0	0.0
LaPlace_Lydia	12	Mais une lettre que je reçus, il y a quelques mois, et dont l'auteur est trop respectable pour pouvoir m'être suspect, m'ayant appris qu'on allait imprimer, en Hollande, un Ouvrage dont la ressemblance avec le mien était frappante, et dans la quatrième Partie duquel il prétend avoir reconnu plusieurs traits qu'il se rappelle d'avoir autrefois vûs dans celle dont j'ai si long-temps regretté la perte: cette lettre, (dis-je) a ranimé tout-à-coup en moi le désirs, non seulement de revoir ce que j'avais ci-devant fait imprimer de ces Mémoires, mais encore de prévenir l'Éditeur Hollandois, en travaillant moi	7	0	110	1	0.009090909090909	[['long']]	0.008771929824561403	0.005405405405405406	0.008771929824561403	0.0045454545454545	0.006428243465332186
LaPlace_Lydia	13	- même à les finir.	7	1	4	0	0.0	[]	0.008771929824561403	0.007518796992481203	0.008771929824561403	0.0045454545454545	0.006428243465332186
LaPlace_Lydia	14	J'ignore s'il est quelque motif plus légitime, que celui qui a fait naître en moi cette idée.	8	0	19	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	15	Ce que je sais beaucoup mieux, c'est que l'envie de punir l'auteur de cette espèce de brigandagé littéraire, deveuu trop commun dans ce siècle-ci,* ne m'a rien laissé oublier, tant pour tâcher de faire disparaitre les négligences et corriger les défauts des trois premières Parties, que pour rendre la dernière aussi instructive et aussi intéressante qu'elle doit l'être pour remplir, à-peu-près, le but que je m'étais d'abord proposé.	8	1	78	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	16	Je dis, à-peu-près;	9	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	17	attendu que, dans mon premier plan, j'avais dessein de corriger mon héros, en partant de sa propre expérience, non-seulement des Erreurs de l'Amour-propre, relativement à la passion de l'amour;	9	1	33	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	18	mais encore de toutes celles dans lesqu-elles, en se livrant aux autres passions, ne tombent que trop souvent les jeunes gens, soit en abusant de la tendresse aveugle de leurs proches, soit en s'autorisant du trop d'indulgence de leurs instituteurs.	9	2	43	0	0.0	[]	0.0	0.007692307692307693	0.0	0.0	0.0
LaPlace_Lydia	19	Mais cette entreprise, qui ne m'effrayait point alors, me semble aujourd'hui, (que j'ai vingt ans de plus) si étendue et si fort au-dessus de mes forces, que j'ai cru devoir, sans doute assez prudemment, me borner à ne traiter que les Erreurs que produit en Amour la Fatuité, proprement dite.	10	0	54	1	0.0185185185185185	[['fort']]	0.018518518518518517	0.007575757575757576	0.018518518518518517	0.0185185185185185	0.0
LaPlace_Lydia	20	C'est donc pour ne pas tromper le lecteur, en tenant infiniment moins que ce que j'avais d'abord semblé lui promettre, qu'il m'a paru convenable de rendre mon titre plus modeste....	11	0	35	0	0.0	[]	0.0	0.009009009009009009	0.0	0.0	0.0
LaPlace_Lydia	21	Heureux encore, en restreignant ainsi mes premières prétentions, s'il n'a point à me reprocher d'avoir peut-être encore trop entrepris!	11	1	22	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	22	LYDIA, OU MÉMOIRES DE MILORD D ***.	12	0	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	23	PREMIERE PARTIE.	12	1	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	24	CHAPITRE PREMIER.	12	2	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
LaPlace_Lydia	25	Naissance, Caractere et Education de Milord D ***.	13	0	9	0	0.0	[]	0.0	0.034482758620689655	0.0	0.0	0.0
LaPlace_Lydia	26	IL est dans l'aveu de nos fautes, même les plus graves, une sorte de dignité, une espèce de plaisir si délicat et si supérieur à celui qu'on trouve à les défendre, que l'esprit seul, s'il était juste, suffirait pour y déterminer la volonté.	14	0	47	2	0.0425531914893617	[['grave'], ['délicat']]	0.023809523809523808	0.021505376344086023	0.01694915254237288	0.0	0.024568096561260667
LaPlace_Lydia	27	Que peut en effet coûter un tel aveu, sinon le sacrifice d'un amour-propre grossier, qui nous égare et nous dégrade; quand un amour-propre éclairé racheteroit avec usure les torts de notre conduite passée? ...	14	1	37	0	0.0	[]	0.01694915254237288	0.01694915254237288	0.01694915254237288	0.0	0.024568096561260667
LaPlace_Lydia	28	Quelles que saient les illusions de ce sentiment tyrannique, est-il donc si mal-aisé d'apercevoir qu'il est presque aussi glorieux de convenir de ses fautes, que de n'en avoir pas commises?	14	2	34	0	0.0	[]	0.0	0.009009009009009009	0.01694915254237288	0.0	0.024568096561260667
LaPlace_Lydia	29	Pour moi (je parle par expérience) je ne me sentis jamais ni plus véritablement, ni plus agréablement consolé d'avoir été ce qu'on appelle un Fat, que depuis l'instant où j'ai eu le courage d'en convenir.	15	0	40	1	0.025	[['consoler']]	0.015384615384615385	0.010101010101010102	0.007246376811594203	0.0	0.009667199852679394
LaPlace_Lydia	30	Et je n'envisage à cela d'autre mérite, que celui d'instruire mes pareils par le tableau de mes erreurs et de mes ridicules;	15	1	25	0	0.0	[]	0.010752688172043012	0.010752688172043012	0.007246376811594203	0.0	0.009667199852679394
LaPlace_Lydia	31	ou d'éclairer le Public sur les siens, s'il ne profite pas de mon exemple, pour éviter l'infamie attachée à la publicité des crimes de société.	15	2	28	0	0.0	[]	0.006944444444444444	0.006944444444444444	0.007246376811594203	0.0	0.009667199852679394
