filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Constant_Laure2	0	LAURE, OU LETTRES DE QUELQUES FEMMES DE SUISSE.	0	0	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Constant_Laure2	1	LETTRE XIII.	0	1	2	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Constant_Laure2	2	Laure à Sophie.	1	0	3	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Constant_Laure2	3	MA chère amie	2	0	3	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	4	, voilà le moment où il faut quitter la campagne, dans peu de jours nous irons à la ville;	2	1	18	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	5	je ne sais si je vous écrirai encore d'ici;	2	2	10	0	0.0	[]	0.014705882352941176	0.014705882352941176	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	6	une grande partie de nos voisins nous a déjà dévancé: ce n'est pas sans regrets que je m'éloignerai de notre demeure paisible: je ne sais pourquoi, cette année, la ville et le monde m'inspirent une crainte secrète.	2	3	40	1	0.025	[['grand']]	0.015625	0.015625	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	7	Je crois que huit mois de séjour à la campagne ont augmenté ma timidité;	2	4	14	0	0.0	[]	0.013888888888888888	0.013888888888888888	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	8	je crains de ne pas retrouver cette bonhomie, cette facilité sociale à laquelle je me suis accoutumée ici.	2	5	18	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	9	La distance où l'on est de ses rélations et de ses voisins, favorise un peu cette indépendance que j'aime;	2	6	21	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	10	il me semble que nous allons être bien près les uns des autres;	2	7	13	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	11	cette idée m'oppresse;	2	8	4	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	12	je vois une quantité de devoirs auxquels il faudra se ranger, des règles nécessaires à observer, des choses qu'il conviendra de dire, et encore plus qu'il faudra taire;	2	9	30	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	13	je crains d'avoir perdu l'habitude de tout cela.	2	10	10	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	14	En vérité, s'il convenait à mes parents de passer l'hiver ici, je crois que je m'en réjouïrois: cependant, je serai bien aise de revoir mes connaissances, de retrouver des amies que je n'ai pas vues depuis longtemps;	2	11	41	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	15	je compte bien aussi profiter des plaisirs qui se rencontreront, des assemblées, des soupers, des bals;	2	12	16	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	16	je m'en réjouïs même quand j'y pense.	2	13	9	0	0.0	[]	0.0	0.0	0.004048582995951417	0.0	0.0066815310478106115
Constant_Laure2	17	Je suis fâchée de cette contradiction que je ne puis pas trop expliquer;	3	0	13	0	0.0	[]	0.0	0.0	0.008823529411764706	0.0	0.03032810398971909
Constant_Laure2	18	il m'arrive souvent d'en avoir, de ces contradictions: dites moi, chère amie, si elles tiennent à mon caractère personnel, ou à l'humanité entière;	3	1	26	0	0.0	[]	0.0	0.0	0.008823529411764706	0.0	0.03032810398971909
Constant_Laure2	19	il me semble qu'il est encore plus difficile d'être d'accord avec soi-même qu'avec les autres;	3	2	20	0	0.0	[]	0.0	0.0	0.008823529411764706	0.0	0.03032810398971909
Constant_Laure2	20	c'est un combat continuel, qui serait fatigant s'il avait chez moi un objet important;	3	3	16	0	0.0	[]	0.0	0.0	0.008823529411764706	0.0	0.03032810398971909
