filename	sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched	density (range=3,same_paragraph=True)	density (range=3,same_paragraph=False)	paragraph density	paragraph density median	paragraph density std
Tiphaigne_Amilec	0	OU LA GRAINE D'HOMMES	0	0	5	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	1	.	0	1	0	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	2	Il y avait sept heures que j'etois enfermé dans mon Cabinet.	1	0	12	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	3	Je m'y tenais opiniâtrement colé sur un Volume assez ample, où il est parlé de la génération.	1	1	18	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	4	Je le parcourus avec toute l'avidiré dont est capable un homine qui ne sait rien, et qui brule d'apprendre.	1	2	21	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	5	Que me resta-t-il de cette étude ?	2	0	8	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	6	Ce qui reste de toutes celles de ce genre: des doutes.	2	1	11	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	7	Rebuté de ce pénibleexercice, aussi ignora :	2	2	6	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	8	"""que je l'étais auparavant, je jett."	2	3	7	0	0.0	[]	0.0	0.0	0.0	0.0	0.0
Tiphaigne_Amilec	9	là le volume , et me voilà à invectiver contre tout ce qui s'appelle Physicien, Naturaliste, Médecin, Philosophe, etc .	2	4	19	0	0.0	[]	0.0	0.06382978723404255	0.0	0.0	0.0
Tiphaigne_Amilec	10	O homme, in'écriai-je , que ta raison est défectueuse, que ta pénétration est peu active, que ta science est bornée!	3	0	21	3	0.1428571428571428	[['ton'], ['ton'], ['ton']]	0.06666666666666667	0.046875	0.018292682926829267	0.0	0.047619047619047596
Tiphaigne_Amilec	11	Tu entres par une voie obscure dans la vie, et tu n'en sors que pour te plon dans une nuit encore plus profonde.	3	1	24	0	0.0	[]	0.04411764705882353	0.04411764705882353	0.018292682926829267	0.0	0.047619047619047596
