sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	Lettre 1.	0	0	2	0	0.0	[]
1	Ursule,	1	0	1	0	0.0	[]
2	à ses père et mère.	1	1	5	0	0.0	[]
3	Son arrivée à la ville.].	2	0	5	0	0.0	[]
4	16 octobre 1749.	3	0	3	0	0.0	[]
5	Mon très cher père et ma très chère mère, Je vous écris ces lignes,	4	0	14	0	0.0	[]
6	pour vous présenter mes respects, et pour vous remercier de la bonté que vous avez eue de m'envoyer ici, où j'ai trouvé une dame aimable et respectable qui m'a prise en amitié, et qui aime bien aussi mon frère Edmond, qui est un bon cœur, et qui nous aime comme notre chère bonne mère lui a recommandé de nous aimer, quand il serait à la ville ; et comme elle nous recommandait de songer à nous pousser tous les uns les autres, en nous attirant où il serait, pour nous rendre service, et nous procurer ses connaissances, quand il en aurait de bonnes ; aussi fait-il, et je puis bien dire que ce n'est pas à cause de mon petit mérite que l'aimable Mme Parangon m'aime, mais à cause d'Edmond qui se fait aimer et bien venir de tout le monde par sa douceur et ses bonnes façons dont je souhaite que vous receviez le contentement et la joie, mon très cher père et ma très chère mère, que Dieu bénisse, comme votre fille souhaite que vous lui donniez votre heureuse bénédiction.	4	1	188	1	0.005319148936170213	[['petit']]
7	Je vous dirai qu'il y a ici une bonne dame Canon qui m'aime bien aussi, et qui est la tante de Mme Parangon, qui m'a mise chez elle, où je suis fort bien, avec deux autres jeunes demoiselles, en attendant une troisième, que je désire beaucoup, car c'est Mlle Fanchette C** , la sœur de Mme Parangon, qui est jeune, comme le sait bien ma bonne chère mère, car je crois qu'elle n'a que onze ans ;	4	2	82	1	0.012195121951219513	[['fort']]
8	et c'est tant mieux ! car les deux demoiselles d'ici sont trop spirituelles pour moi, et il me semble que je serai plus à mon aise, quand j'aurai la jolie petite demoiselle Fanchette pour causer ;	4	3	37	1	0.02702702702702703	[['petit']]
9	car elle doit être bien jolie, si elle tient de sa sœur, et bien bonne ! ce qui me sera d'autant plus agréable que les deux demoiselles, qui se nomment Mlles Robin , s'en vont retourner chez leurs parents, et que je n'aurai plus que la nouvelle.	4	4	48	2	0.041666666666666664	[['joli'], ['agréable']]
10	Autre chose ne vous puis mander, mon frère vous ayant écrit mon arrivée ici, et le pauvre petit frère Bertrand vous l'ayant contée.	4	5	24	1	0.041666666666666664	[['petit']]
11	Je suis avec une respectueuse et filiale	4	6	7	0	0.0	[]
12	tendresse, très cher père et très chère mère, Votre tendre et toute obéissante fille, URSULE R**.	4	7	16	1	0.0625	[['tendre']]
13	Je vous dirai qu'après ma lettre finie, mon frère est venu chez Mme Canon, et que j'ai entendu qu'il me demandait pour aller chez Mlle Manon Palestine ; mais qu'on ne lui a pas accordé sa demande, et que nous allons partir avec Mme Parangon pour Seignelais, à deux lieues d'ici, où nous resterons quelques jours, Mme Canon y ayant affaire pour vendre le reste du bien qu'elle y possède avant de se fixer à Paris.	5	0	81	0	0.0	[]
14	Lettre 2.	6	0	2	0	0.0	[]
15	Ursule,	7	0	1	0	0.0	[]
16	à Mme Parangon	7	1	3	0	0.0	[]
17	[Elle est revenue au village, et elle s'ennuie chez nous de la ville.].	8	0	14	0	0.0	[]
18	12 novembre.	9	0	2	0	0.0	[]
19	Madame et très respectable amie, Je prends la liberté de vous écrire, dans l'ennui que me laisse votre absence ;	10	0	20	0	0.0	[]
20	car, en vérité, il me semble que du depuis que je vous ai vue, ce ne soit plus ici chez nous, puisque je m'y ennuie, et m'y trouve étrangère, mais que c'est où vous êtes qu'est mon pays ;	10	1	42	0	0.0	[]
21	aussi suis-je bien fâchée de cette vilaine aventure qu'on a fait arriver à mon frère, et qui est cause qu'on m'a remmenée, et je vous prie bien instamment, très chère madame, de me faire encore redemander, si pourtant c'est votre bon plaisir ;	10	2	47	1	0.02127659574468085	[['vilain']]
22	mais en vérité ce doit l'être, puisque je ne suis ici occupée que du souhait de vous revoir et d'être auprès de vous.	10	3	25	0	0.0	[]
23	Je voudrais savoir à présent ce que pense et ce que fait la Mlle Manon ?	10	4	15	0	0.0	[]
24	Elle a dû être bien attrapée !	10	5	6	0	0.0	[]
25	je n'ai parlé de rien ici, qu'à ma belle-sœur future Fanchon qui est prudente, et qui se comporte avec moi comme une véritable amie ;	10	6	26	0	0.0	[]
26	et elle a été bien étonnée de tout ça !	10	7	9	0	0.0	[]
