sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	LETTRE PREMIÈRE.	0	0	2	0	0.0	[]
1	La Cesse de Loewenstein à Melle Émilie de Wergentheim.	1	0	9	0	0.0	[]
2	le... Juillet 1793.	2	0	3	0	0.0	[]
3	Enfin vous voilà, ma chère Émilie, débarrassée des Français.	3	0	9	0	0.0	[]
4	Que je vous ai plaint pendant que vous étiez sous leur domination, et combien j'ai craint pendant le siège pour ma tendre amie, pour tout ce qui l'intéresse !	3	1	30	4	0.13333333333333333	[['pendant'], ['pendant'], ['siège'], ['tendre']]
5	Que de fois je me suis réveillée la nuit en sursaut, les yeux remplis de larmes !	3	2	16	1	0.0625	[['oeil']]
6	Enfin je respire, Émilie est hors de tout danger, et se porte bien ;	3	3	13	0	0.0	[]
7	elle est à présent au milieu des fêtes, et le bruit du canon est remplacé par le son des instrument.	3	4	20	0	0.0	[]
8	On dit que le roi de Prusse a été reçu comme un dieu descendu du ciel pour le bonheur des humains.	3	5	21	0	0.0	[]
9	C'est votre libérateur, et je défie aucun de ses sujets d'avoir autant que moi d'attachement pour sa personne.	3	6	21	0	0.0	[]
10	J'ai pensé dire d'amour, car on emploie ce terme pour les rois comme pour Dieu ; mais le roi de Prusse, d'après ce qu'on en dit, serait homme à prendre une femme au mot.	3	7	37	0	0.0	[]
11	Je ne pourrai pas d'ici à quelques jours aller embrasser mon Émilie, mon oncle doit revenir ce soir, et son retour est déterminé par une circonstance singulière, dont je vous ferai part demain.	3	8	34	0	0.0	[]
12	Adieu mon aimable Émilie.	3	9	4	0	0.0	[]
13	Le frère de Jenny, qui part pour Mayence, ne me donne pas un quart d'heure de plus, pour vous faire un récit intéressant, et me livrer à tous les transports de ma joie.	3	10	34	0	0.0	[]
14	Je vous embrasse mille fois du plus profond de mon cœur que vous remplissez entièrement.	3	11	15	1	0.06666666666666667	[['profond']]
15	LETTRE II.	4	0	2	0	0.0	[]
16	La Cesse de Loewenstein à Melle Émilie de Wergentheim.	5	0	9	0	0.0	[]
