sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	AVANT-PROPOS.	0	0	1	0	0.0	[]
1	Dans l' Aventurier François, nous avons eu pour principal but d'amuser;	1	0	12	0	0.0	[]
2	mais on y a reconnu quelques réflexions, peintures et fictions utiles.	1	1	11	0	0.0	[]
3	Dans le Philosophe Parvenu, nous avons commencé à montrer un but plus moral;	1	2	13	0	0.0	[]
4	et, pour éclairer en amusant, nous avons tâché de persuader aux jeunes	1	3	12	0	0.0	[]
5	gens qu'il faut avoir un état, et que celui qui n'en a pas s'expose à de grands dangers.	1	4	21	1	0.047619047619047616	[['grand']]
6	Le titre du Crime, qui sera suivi du Repentir, annonce ici quelque chose encore de plus sérieux.	1	5	17	0	0.0	[]
7	Sans renoncer à amuser, nous voudrions toucher, ébranler, effrayer même, faire voir combien ce qu'on prend pour des gentillesses, ce qu'on nomme, en riant, les caravanes de la jeunesse, peut avoir quelquefois de terribles conséquences, quand un jeune-homme, gâté d'abord par une mère aveugle, se trouve jeté à Paris dans des liaisons dangéreuses, qui le corrompent, le dégradent, et l'entraînent à sa perte.	1	6	68	0	0.0	[]
8	Il y a trois ouvrages Anglois composés par les mêmes auteurs;	2	0	11	0	0.0	[]
9	le Jaseur, le Spectateur, et le Mentor Moderne.	2	1	8	0	0.0	[]
10	On a dit que, dans le premier, où c'est un jeune	3	0	12	0	0.0	[]
11	-homme qui est censé pérorer, l'esprit a beaucoup de raison;	3	1	11	0	0.0	[]
12	dans le second, où c'est un homme-fait qui observe, l'esprit et la raison vont de pair;	3	2	18	0	0.0	[]
13	dans le troisième, où c'est un vieillard qui instruit, la raison a beaucoup d'esprit.	3	3	16	0	0.0	[]
14	Nous serions flattés qu'on pût caractériser nos trois ouvrages, non par d'aussi beaux éloges; mais par des distinctions du même genre, en reconnaissant que, dans le premier, l'amusement n'est pas sans utilité;	3	4	36	0	0.0	[]
15	que dans le second, l'amusement et l'utilité sont à-peu-près de niveau; et que dans le troisième enfin, l'utilité n'est pas sans amusement.	3	5	26	0	0.0	[]
16	INTRODUCTION.	4	0	1	0	0.0	[]
17	J'avais vu jadis, en Angleterre, chez M. Garrik, un portrait du sage et bon Richardson, auteur de Clarisse et de Paméla.	5	0	22	0	0.0	[]
18	Ce Romancier vertueux était mon héros, et je contemplais souvent son image, avec une singulière volupté.	6	0	16	0	0.0	[]
19	L'habile comédien, chez lequel je la voyais, me disait qu'il avait été lié avec ce brave auteur;	6	1	19	0	0.0	[]
20	il me racontait sa vie, et le faisait souvent parler.	6	2	10	0	0.0	[]
21	Je sentais qu'il empruntait sa voix, sa figure, ses gestes;	6	3	11	2	0.18181818181818182	[['voix'], ['figure']]
22	et je concevois qu'en voyant	6	4	6	0	0.0	[]
23	Garrik représentant Richardson, je voyais, en quelque sorte, Richardson lui-même.	6	5	10	0	0.0	[]
24	Frappé de ce récit pittoresque, j'avais raconté moi	6	6	9	0	0.0	[]
25	même tout ce que je tentois du grand acteur, à plusieurs amis du défunt auteur.	6	7	15	1	0.06666666666666667	[['grand']]
26	Je me passionnois dans ma narration;	6	8	6	0	0.0	[]
27	j'imitois, sans m'en apercevoir, le rôle que j'avais vu faire à Garrik;	6	9	15	0	0.0	[]
28	et mes auditeurs, qui avaient connu Richardson à la fleur de son âge, me disaient qu'ils croyaient le revoir en moi.	6	10	22	0	0.0	[]
29	J'avais donc une idée très-distincte de la personne de cet écrivain célèbre, sans l'avoir pourtant jamais vu lui-même en original.	6	11	23	0	0.0	[]
30	Ces jours derniers, je méditais le plan d'un Roman Moral, que je voulais diviser en deux parties, dont la première serait intitulée Le Crime;	7	0	25	0	0.0	[]
31	la seconde Le Repentir.	7	1	4	0	0.0	[]
