sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	A MONSIEUR DAVID GARRICK.	0	0	4	0	0.0	[]
1	Tous les deux également occupés, et nécessairement dissipés, dès lors également paresseux;	1	0	12	0	0.0	[]
2	nous nous connaissons, nous nous estimons, nous nous aimons, mon cher et célèbre ami, et nous ne nous écrivons guères!	1	1	20	0	0.0	[]
3	... gardez-vous pourtant d'être trop étonné de me voir saisir l'occasion de vous donner, publiquement, de mes nouvelles, en vous priant d'agréer, tant pour vous-même que pour votre digne et charmante épouse, ce léger témoignage des sentiment si bien mérités, que vous a voués à tous les deux pour la vie, Votre sincère admirateur, et ami, Pierre de la Place.	1	2	64	0	0.0	[]
4	Le .... Août 1772.	2	0	3	0	0.0	[]
5	PRÉFACE NÉCESSAIRE.	3	0	2	0	0.0	[]
6	Cet Ouvrage, que j'avais commencé il y a environ vingt ans, et dont les trois premières Parties furent imprimées, sous le titre des Erreurs de l'Amour-propre, est, par plus d'une raison, resté imparfait, et n'a pas été mis en vente, jusqu'aujourd'hui.	4	0	47	0	0.0	[]
7	Mon dessein, en l'entreprenant, avait été de faire tomber le héros de cette histoire dans toutes les espèces d' erreurs dont la jeunesse et l'amour propre peuvent être susceptibles;	5	0	31	0	0.0	[]
8	et je croyais ce but moral d'autant plus propre à instruire en amusant, qu'il est incontestable que ce sont presque toujours nos écarts mêmes, enfin reconnus et sentis, qui par degrés nous conduisent ou nous ramenent au bonheur.	5	1	40	0	0.0	[]
9	Un Roman Anglois, qui venait de paraître alors, sous le titre de Memoirs of à Coxcomb, et qui est également resté imparfait, m'avait inspiré cette idée que, pour remplir mon objet, je comptais étendre beaucoup plus;	6	0	37	0	0.0	[]
10	lorsque la perte du manuscrit de ma quatrième Partie, que j'avais confié à feu M. Ch... J. D. F ... et qui lui avait été volé, me chagrina et me dégoûta au point, que je supprimai l'édition des trois premières; et que si quelques exemplaires en ont été connus dans le monde, il est notoire que ce ne fut jamais de mon aveu.	6	1	64	0	0.0	[]
11	J'aurois même persisté dans la même indifférence pour cet Ouvrage, et avec d'autant plus de raison, qu'après m'être avisé, il y a quelques années, de le relire, je le trouvai assez peu soigné pour m'accuser moi-même d'avoir, (en qualité d'auteur) été coupable de la même faiblesse dont je prétendois, à force d'égarement et de châtiment mérités, faire enfin rougir mon héros.	6	2	71	0	0.0	[]
12	Mais une lettre que je reçus, il y a quelques mois, et dont l'auteur est trop respectable pour pouvoir m'être suspect, m'ayant appris qu'on allait imprimer, en Hollande, un Ouvrage dont la ressemblance avec le mien était frappante, et dans la quatrième Partie duquel il prétend avoir reconnu plusieurs traits qu'il se rappelle d'avoir autrefois vûs dans celle dont j'ai si long-temps regretté la perte: cette lettre, (dis-je) a ranimé tout-à-coup en moi le désirs, non seulement de revoir ce que j'avais ci-devant fait imprimer de ces Mémoires, mais encore de prévenir l'Éditeur Hollandois, en travaillant moi	7	0	110	1	0.00909090909090909	[['long']]
13	- même à les finir.	7	1	4	0	0.0	[]
14	J'ignore s'il est quelque motif plus légitime, que celui qui a fait naître en moi cette idée.	8	0	19	0	0.0	[]
15	Ce que je sais beaucoup mieux, c'est que l'envie de punir l'auteur de cette espèce de brigandagé littéraire, deveuu trop commun dans ce siècle-ci,* ne m'a rien laissé oublier, tant pour tâcher de faire disparaitre les négligences et corriger les défauts des trois premières Parties, que pour rendre la dernière aussi instructive et aussi intéressante qu'elle doit l'être pour remplir, à-peu-près, le but que je m'étais d'abord proposé.	8	1	78	0	0.0	[]
16	Je dis, à-peu-près;	9	0	3	0	0.0	[]
17	attendu que, dans mon premier plan, j'avais dessein de corriger mon héros, en partant de sa propre expérience, non-seulement des Erreurs de l'Amour-propre, relativement à la passion de l'amour;	9	1	33	0	0.0	[]
18	mais encore de toutes celles dans lesqu-elles, en se livrant aux autres passions, ne tombent que trop souvent les jeunes gens, soit en abusant de la tendresse aveugle de leurs proches, soit en s'autorisant du trop d'indulgence de leurs instituteurs.	9	2	43	0	0.0	[]
19	Mais cette entreprise, qui ne m'effrayait point alors, me semble aujourd'hui, (que j'ai vingt ans de plus) si étendue et si fort au-dessus de mes forces, que j'ai cru devoir, sans doute assez prudemment, me borner à ne traiter que les Erreurs que produit en Amour la Fatuité, proprement dite.	10	0	54	1	0.018518518518518517	[['fort']]
20	C'est donc pour ne pas tromper le lecteur, en tenant infiniment moins que ce que j'avais d'abord semblé lui promettre, qu'il m'a paru convenable de rendre mon titre plus modeste....	11	0	35	0	0.0	[]
