sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	Je suis née à Saint-Domingue.	0	0	5	0	0.0	[]
1	À dix ans, mon père me fit passer en France, pour y recevoir une éducation que la fortune la plus considérable ne lui aurait pas permis de me donner près de lui;	0	1	32	0	0.0	[]
2	car ma naissance avait coûté la vie à ma mère;	0	2	10	0	0.0	[]
3	et, dans ces climats brûlants, les hommes vivent d'une manière si libre avec leurs esclaves, que mon père craignit sans doute pour moi l'effet des premières impressions, toujours si dangereuses dans la jeunesse.	0	3	35	0	0.0	[]
4	Nous avions des parents à Paris;	0	4	6	0	0.0	[]
5	ce fut chez eux que je descendis, ainsi que mon frère qui m'accompagnait dans ce voyage, et qui était alors âgé de vingt-cinq ans.	0	5	25	0	0.0	[]
6	Après quelques jours de repos, et quelques semaines sacrifiées à voir tout ce qui, dans Paris, pouvait amuser un enfant de mon âge, je fus mise au couvent.	1	0	28	0	0.0	[]
7	J'ai souvent entendu crier contre l'éducation qu'on y reçoit.	1	1	12	0	0.0	[]
8	Pour moi, j'aurois tort de m'en plaindre, et jamais je n'oublierai la réconnaissance que je dois à la sœur sainte-Ursule.	1	2	23	0	0.0	[]
9	J'ai perdu tout ce que la fortune m'avait donné;	1	3	11	0	0.0	[]
10	je conserverai toute ma vie le fruit des leçons de cette femme respectable.	1	4	13	0	0.0	[]
11	En entrant au couvent, je ne savais rien, pas même lire;	1	5	11	0	0.0	[]
12	mais je n'ignorais point que j'étais jolie: la prodigalité de mon père à mon égard ne pouvait non plus me laisser ignorer que j'étais riche.	1	6	28	0	0.0	[]
13	J'avais l'habitude de commander, et ne croyais pas que je pusse obéir;	1	7	14	0	0.0	[]
14	en un mot, j'étais trop occupée de moi, pour n'être pas insupportable à tous les autres.	1	8	18	0	0.0	[]
15	À peine étais-je au couvent depuis un mois, que toutes mes compagnes me détestaient;	2	0	15	0	0.0	[]
16	cela m'était indifférent.	2	1	4	0	0.0	[]
17	Je ne sentais pas le besoin de l'amitié.	2	2	9	0	0.0	[]
18	Mes fantaisies, depuis mon enfance, ayant toujours été prévenues, je n'avais pas encore éprouvé la moindre émotion de sensibilité, même pour mon père.	2	3	24	0	0.0	[]
19	Il me gâtait, et je ne l'aimais pas véritablement;	2	4	10	0	0.0	[]
20	c'est l'usage.	2	5	4	0	0.0	[]
21	Trop de condescendance produit sur les enfants le même effet que trop de sévérité.	2	6	14	0	0.0	[]
22	Par une conséquence naturelle, j'avais à la fois beaucoup de respect et d'attachement pour mon frère, le seul être qui jusqu'alors n'avait pas voulu se soumettre à mes caprices.	2	7	33	1	0.030303030303030304	[['naturel']]
23	Il vint me voir, et je lui demandai à quitter le couvent, qui m'ennuyait à la mort.	2	8	18	1	0.05555555555555555	[['luire']]
24	Il me parla raison, je pleurai;	2	9	6	0	0.0	[]
25	il me quitta;	2	10	3	0	0.0	[]
26	je suffoquois de rage et de dépit.	2	11	7	0	0.0	[]
27	C'est dans cet état que je rencontrai la sœur sainte-Ursule;	2	12	11	0	0.0	[]
28	elle prit pitié de moi.	2	13	5	0	0.0	[]
29	Je sentais pour la première fois le besoin d'être consolée;	2	14	11	0	0.0	[]
30	elle s'y prêta avec tant de douceur, mêla à ses consolations des raisonnements si solides et si à portée de mon intelligence, qu'aimer et réfléchir furent pour moi l'affaire d'un moment.	2	15	35	1	0.02857142857142857	[['solide']]
31	Je m'abandonnai à ses conseils.	2	16	6	0	0.0	[]
32	La crainte de lui déplaire l'emportait sur la crainte de ses reproches, lorsque je les avais mérités.	2	17	18	0	0.0	[]
33	Que vous dirai-je?	2	18	4	0	0.0	[]
34	Dans l'espace de trois mois, je regagnai l'amitié de mes compagnes, je méritai les soins de mes maîtres, que jusqu'alors je croyais trop heureux d'être payés pour ne me rien apprendre;	2	19	35	0	0.0	[]
35	je m'attirai l'attachement de la gouvernante que l'on m'avait donnée, et qui plusieurs fois avait voulu me quitter, parce que je la battois.	2	20	27	0	0.0	[]
36	À douze ans, le temps perdu pour mon éducation était en grande partie réparé.	2	21	14	1	0.07142857142857142	[['grand']]
37	Mon frère applaudissait à mes progrès, au changement de mon caractère;	2	22	11	0	0.0	[]
38	la sœur sainte-Ursule en jouissait, c'était son ouvrage: elle mit de l'amour-propre à le perfectionner, et m'inspira chaque jour plus d'émulation et plus de modestie.	2	23	30	0	0.0	[]
39	En un mot, j'avais seize ans quand on me parla, pour la première fois, d'abandonner le couvent;	2	24	19	0	0.0	[]
40	cette nouvelle me fit de la peine.	2	25	7	0	0.0	[]
41	J'aimais l'étude, et surtout la retraite;	2	26	8	0	0.0	[]
42	non que la sœur sainte-Ursule m'eût fait envisager la religion comme incompatible avec le monde;	2	27	16	0	0.0	[]
43	la bigoterie était au-dessous de ses idées;	2	28	8	0	0.0	[]
44	elle savait fort bien que j'étais destinée par ma famille à vivre dans la société; et la piété qu'elle m'inspira était aussi solide qu'éclairée.	2	29	28	2	0.07142857142857142	[['fort'], ['solide']]
45	J'ai connu la douleur, et c'est alors que j'ai senti combien la force que l'on cherche dans le sein de la divinité est au-dessus des consolations humaines.	2	30	31	1	0.03225806451612903	[['sein']]
46	La religion serait née du malheur, si les âmes sensibles n'en eussent puisé le besoin dans la réconnaissance.	2	31	19	0	0.0	[]
47	J'aurois désiré prolonger mon séjour au couvent;	2	32	8	0	0.0	[]
48	mais cela n'était pas possible.	2	33	6	0	0.0	[]
49	Mon frère était à la veille d'épouser une riche héritière de Saint-Domingue;	2	34	13	1	0.07692307692307693	[['riche']]
50	elle était venue elle-même avec sa mère me faire une visite, et me témoigner le désirs que j'acceptasse un appartement chez elle.	2	35	23	0	0.0	[]
51	En sortant du couvent pour assister à ses noces, je ne devais plus y rentrer.	2	36	15	0	0.0	[]
52	La sœur sainte-Ursule, malgré le chagrin que lui causait notre séparation, me félicitait la première de cette occasion de connaître le monde avant de m'y engager.	2	37	27	0	0.0	[]
53	""" Ma chère enfant, me dit-elle, ce n'est pas notre faute si nos élèves profitent si rarement des soins que nous prenons pour les former."	2	38	26	0	0.0	[]
54	Presque toujours elles ne quittent nos paisibles retraites que pour devenir épouses;	2	39	12	0	0.0	[]
55	ce passage trop prompt d'un état d'ignorance sur la société à un état qui en prescrit les devoirs les plus sacrés, nuit également aux vertus que nous leur avons inspirées et à celles qu'il leur conviendrait de cultiver.	2	40	41	0	0.0	[]
56	La piété, les talents, la modestie, sont utiles dans toutes les situations de la vie.	2	41	15	0	0.0	[]
57	Notre devoir est de les enseigner;	2	42	6	0	0.0	[]
58	mais j'ai souvent pensé que c'était à l'expérience et à la réflexion de faire naître sur le monde des idées qu'il nous est impossible d'avoir, et qu'il nous serait difficile d'expliquer, quand nous les aurions.	2	43	42	0	0.0	[]
59	Profitez donc d'une occasion aussi favorable;	2	44	7	0	0.0	[]
60	essayez votre liberté avant de la soumettre au joug de l'hymen;	2	45	12	0	0.0	[]
61	connaissez les plaisirs, afin de les apprécier et de savoir les subordonner à vos devoirs;	2	46	15	0	0.0	[]
62	et vous deviendrez, si le ciel le permet, aussi bonne épouse, aussi respectable mère, que vous avez été élève intéressante et docile.	2	47	22	0	0.0	[]
63	""" J'allai demeurer chez mon frère, et j'eus le loisir de vérifier la bonté des conseils de la sœur sainte-Ursule."	2	48	21	0	0.0	[]
