sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	Il y a environ trente ans qu' il se forma à Londres une compagnie de savants anglais qui entreprit d' aller chercher, dans diverses parties du monde, des lumières sur toutes les sciences, afin d' éclairer les hommes et de les rendre plus heureux.	0	0	44	0	0.0	[]
1	Elle était défrayée par une compagnie de souscripteurs de la même nation, composée de négociants, de lords, d' évêques, d' universités, et de la famille royale d' Angleterre, à laquelle se joignirent quelques souverains du nord de l' Europe.	0	1	39	2	0.05128205128205128	[['royal'], ['joindre']]
2	Ces savants étaient au nombre de vingt;	0	2	7	0	0.0	[]
3	et la société royale de Londres avait donné à chacun d' eux un volume, contenant l' état des questions dont il devait rapporter les solutions.	0	3	25	1	0.04	[['royal']]
4	Ces questions montaient au nombre de trois mille cinq cents.	0	4	10	0	0.0	[]
5	Quoiqu' elles fussent toutes différentes pour chacun de ces docteurs, et convenables au pays où ils devaient voyager, elles étaient toutes liées entre elles, en sorte que la lumière répandue sur l' une devait nécessairement s' étendre sur toutes les autres.	0	5	41	0	0.0	[]
6	Le président de la société royale, qui les avait rédigées à l' aide de ses confrères, avait fort bien senti que l' éclaircissement d' une difficulté dépend souvent de la solution d' une autre, et celle-ci d' une précédente;	0	6	39	2	0.05128205128205128	[['royal'], ['fort']]
7	ce qui mène, dans la recherche de la vérité, bien plus loin qu' on ne pense.	0	7	16	0	0.0	[]
8	Enfin, pour me servir des expressions même employées par le président dans leurs instructions, c' était le plus superbe édifice encyclopédique qu' aucune nation eût encore élevé aux progrès des connaissances humaines;	0	8	32	1	0.03125	[['superbe']]
9	ce qui prouve bien, ajoutait-il, la nécessité des corps académiques, pour mettre de l' ensemble dans les vérités dispersées par toute la terre.	0	9	24	1	0.041666666666666664	[['corps']]
10	Chacun de ces savants voyageurs avait, outre son volume de questions à éclaircir, la commission d' acheter, chemin faisant, les plus anciens exemplaires de la bible, et les manuscrits les plus rares en tout genre, ou au moins de ne rien épargner pour s' en procurer de bonnes copies.	0	10	49	1	0.02040816326530612	[['rare']]
11	Pour cela, leurs souscripteurs leur avaient procuré, à tous, des lettres de recommandation pour les consuls, ministres et ambassadeurs de la Grande-Bretagne, qu' ils devaient trouver sur leur route, et, ce qui vaut encore mieux, de bonnes lettres de change, endossées par les plus fameux banquiers de Londres.	0	11	48	0	0.0	[]
12	Le plus savant de ces docteurs, qui savait l' hébreu, l' arabe et l	0	12	14	0	0.0	[]
13	' indou, fut envoyé par terre aux Indes orientales, le berceau de tous les arts et de toutes les sciences.	0	13	19	0	0.0	[]
