sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	PARTIE	0	0	1	0	0.0	[]
1	1 Lettre première	0	1	3	0	0.0	[]
2	.	0	2	0	0	0	[]
3	de Ladi Sidley	1	0	3	0	0.0	[]
4	, au comte de Mirbelle.	1	1	4	0	0.0	[]
5	de à une lieue de Paris	2	0	6	0	0.0	[]
6	.	2	1	0	0	0	[]
7	Vous me demandiez hier d' où venait ma tristesse, et si j' avais à me plaindre de vous.	2	2	18	0	0.0	[]
8	Est-ce vous qui m' avez fait cette question?	2	3	9	0	0.0	[]
9	Est	2	4	1	0	0.0	[]
10	-ce	2	5	1	0	0.0	[]
11	à moi que vous deviez la faire	2	6	7	0	0.0	[]
12	?	2	7	0	0	0	[]
13	Vous le savez, je suis naturellement sérieuse.	2	8	7	0	0.0	[]
14	L' habitude du malheur, contractée dès ma plus tendre enfance, a donné à mes traits cette expression involontaire, qui ne signifie rien, et qu' il ne vous est pas permis de mal interpréter.	2	9	33	1	0.030303030303030304	[['tendre']]
15	Moi!	2	10	1	0	0.0	[]
16	De la tristesse quand je suis avec toi, quand je jouis de ta présence, et que je lis mon sort dans tes yeux!	2	11	23	2	0.08695652173913043	[['ton'], ['ton']]
17	Ai-je un autre bien que celui-là, d' autres plaisirs, d' autres liens qui m' attachentà la vie?	2	12	19	0	0.0	[]
18	Je l' ai soufferte;	2	13	4	0	0.0	[]
19	c' est te dire à quel excès tu m' es cher.	2	14	11	0	0.0	[]
20	Ta passion est plus faible, si tu doutes de la mienne.	2	15	11	2	0.18181818181818182	[['ton'], ['faible']]
21	Ai-je à me plaindre de toi, me dis	2	16	9	0	0.0	[]
22	-	2	17	0	0	0	[]
23	tu?	2	18	1	0	0.0	[]
24	Peux	2	19	1	0	0.0	[]
25	-tu le craindre?	2	20	3	0	0.0	[]
26	Dois	2	21	1	0	0.0	[]
27	-tu le penser?	2	22	3	0	0.0	[]
28	As	2	23	1	0	0.0	[]
29	-tu donc mérité que je m' en plaigne?	2	24	8	0	0.0	[]
30	écoute.	2	25	1	0	0.0	[]
31	Le ciel semble m' avoir fait naître pour les chagrins les plus sensibles;	2	26	13	0	0.0	[]
32	et s' il me donna le courage, ce fut pour l' exercer par l' infortune.	2	27	15	0	0.0	[]
33	J' ai perdu, après six mois de l' union la plus douce, un époux tendrement aimé.	2	28	16	1	0.0625	[['douce']]
34	J' ai vu mon vertueux père en bute aux persécutions de sa patrie;	2	29	13	0	0.0	[]
35	je l' ai vu mourir entre mes bras défaillans, tandis que ses bourreaux frémissoient autour de sa prison.	2	30	18	2	0.1111111111111111	[['mourir'], ['bras']]
36	Mes premières larmes ont coulé dans un cachot, sur un vieillard qui méritait un trône.	2	31	15	0	0.0	[]
37	Ma mère me restait, une mère adorée, et qui mêlait ses pleurs aux miens;	2	32	14	1	0.07142857142857142	[['pleur']]
38	je l' ai perdue.	2	33	4	0	0.0	[]
39	Tu en as été le témoin;	2	34	6	0	0.0	[]
40	c' est elle qui nous a unis à son dernier soupir: je n' ai plus que toi au monde.	2	35	19	0	0.0	[]
41	C' est sur une tombe que le flambeau de l' hymen s' est allumé pour nous;	2	36	16	0	0.0	[]
42	hymen sacré, quoiqu' il n' ait point la sanction des lois, et que l' appareil des autels ne l' ait pas confirmé!	2	37	22	0	0.0	[]
43	Vas, je suis loin de rougir de ma faiblesse, et des droits que je t' ai donnés sur mon cœur.	2	38	20	1	0.05	[['droit']]
44	Je ne sais point me soumettre à ces petites bienséances qui n' enchaînent que les âmes ordinaires; et dans tes bras même, où je m' enivre d' amour, j' oserais prendre l' être suprême à témoin de mon innocence, et lui offrir ton bonheur,comme le garant de ma vertu.	2	39	50	4	0.08	[['petit'], ['ton'], ['bras'], ['ton']]
45	Ne crains donc pas que je t' importune par des impatiences et des craintes qui nous humilieraient tous deux.	2	40	19	0	0.0	[]
46	Je suis à toi, je t' appartiens jusqu' à mon dernier souffle;	2	41	12	0	0.0	[]
47	je chéris mon sentiment, je m' y attache, et je désir que tu ne sois lié que par le tien.	2	42	20	0	0.0	[]
48	Tu dépends de ta famille;	2	43	5	1	0.2	[['ton']]
49	tu as des devoirs à remplir;	2	44	6	0	0.0	[]
50	remplis	2	45	1	0	0.0	[]
51	-les tous.	2	46	2	0	0.0	[]
52	Je veux que mon souvenir se mêle à tout, et ne soit obstacle à rien.	2	47	15	0	0.0	[]
53	Connois l' âme d' une anglaise.	2	48	6	0	0.0	[]
54	La sécurité est dans mon cœur;	2	49	6	0	0.0	[]
55	elle est le fruit de l' estime.	2	50	7	0	0.0	[]
56	Si je pouvais te soupçonner un instant, cet instant seul empoisonneroit tout le cours de ma vie.	2	51	17	0	0.0	[]
57	Le calme dont je jouis n' est que le recueillement d' une sensibilité profonde;	2	52	14	1	0.07142857142857142	[['calme']]
58	si l' orage y succédait, il serait affreux.	2	53	8	0	0.0	[]
59	O mon ami!	2	54	3	0	0.0	[]
60	Quel barbare peut travailler lui-même à détruire le charme de ses bienfaits?	2	55	12	0	0.0	[]
