sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	A SON ALTESSE SÉRÉNISSIME	0	0	4	0	0.0	[]
1	MADAME	0	1	1	0	0.0	[]
2	LA DUCHESSE DE CHARTRES.	0	2	4	0	0.0	[]
3	Ô vous qui, princesse ou bergère, Deviez être l'exemple et l'idole des cœurs;	1	0	15	0	0.0	[]
4	Vous qui n'aimez de vos grandeurs Que le bien que vous pouvez faire, Daignez souffrir qu'à vos genoux Une villageoise étrangère Vienne vous choisir pour sa mère: Sa mère!...	1	1	32	1	0.03125	[['genou']]
5	avec ce mot l'on obtient tout de vous.	1	2	9	0	0.0	[]
6	Tendez à Galatée une main secourable;	1	3	6	1	0.16666666666666666	[['main']]
7	Elle est belle, sensible, et sage autant qu'aimable.	1	4	9	1	0.1111111111111111	[['bel']]
8	L'auteur la flatte, dira-t-on, Et son livre n'est qu'une fable: Mais si l'on y voit votre nom, Le roman sera véritable.	1	5	27	0	0.0	[]
9	VIE DE CERVANTES.	2	0	3	0	0.0	[]
10	Michel de Cervantes Saavedra, dont les écrits ont illustré l'Espagne, amusé l'Europe, et corrigé son siècle, vécut pauvre, malheureux, et mourut presque oublié.	3	0	25	1	0.04	[['mourir']]
11	On ignorait encore il y a peu d'années quel était le véritable lieu de sa naissance: Madrid, Séville, Lucene, Alcala, se sont disputé cet honneur.	3	1	26	0	0.0	[]
12	Cervantes, ainsi qu'Homere, Camoens, et beaucoup d'autres grands hommes, trouva plusieurs patries après sa mort, et manqua du nécessaire pendant sa vie.	3	2	24	2	0.08333333333333333	[['grand'], ['pendant']]
13	L'académie espagnole, sous la protection de son souverain, vient de rendre à la mémoire de Cervantes l'hommage que l'Espagne lui devait depuis trop long-temps: elle a publié une magnifique édition du Don Quichotte.	4	0	37	3	0.08108108108108109	[['espagnol'], ['long'], ['magnifique']]
14	Il semble qu'on ait cru que tout ce luxe typographique pouvait réparer les torts de la nation envers l'auteur.	5	0	21	0	0.0	[]
15	Sa vie est à la tête, écrite, d'après les recherches les plus exactes,	5	1	14	1	0.07142857142857142	[['tête']]
16	par un académicien distingué.	5	2	4	0	0.0	[]
17	Je suivrai cette autorité pour tout ce qui regarde les faits, me permettant de parler des ouvrages de Cervantes selon le sentiment qu'ils m'ont inspiré.	5	3	27	0	0.0	[]
18	Cervantes était gentilhomme, fils de Rodrigue de Cervantes et de Léonor de Cortinas.	6	0	13	0	0.0	[]
19	Il naquit à Alcala de Hénarès, ville de la nouvelle Castille, le 9 octobre 1547, sous le règne de Charles Quint.	6	1	21	0	0.0	[]
20	Dès son enfance il aima les livres.	7	0	7	0	0.0	[]
21	Il fit ses études à Madrid sous un célèbre professeur, dont il surpassa bientôt les plus habiles écoliers.	7	1	18	0	0.0	[]
22	La grande science de ce temps-là était le latin et la théologie: les parents de Cervantes en voulaient faire un ecclésiastique ou un médecin, seules professions utiles en Espagne;	7	2	30	1	0.03333333333333333	[['grand']]
23	mais il eut encore ce trait de commun avec plusieurs poètes célèbres, de faire des vers malgré ses parents.	7	3	19	0	0.0	[]
24	Une élégie sur la mort de la reine Isabelle de Valois, plusieurs sonnets, un petit poème appelé Filene, furent ses premiers essais.	8	0	22	1	0.045454545454545456	[['petit']]
25	Le peu d'accueil qu'on fit à ces ouvrages lui parut une injustice:	8	1	14	0	0.0	[]
26	il quitta l'Espagne, et alla se fixer à Rome, où la misère le força d'être valet de chambre du cardinal Aquaviva.	8	2	23	0	0.0	[]
27	Dégoûté bientôt d'un emploi si peu digne de lui, Cervantes se fit soldat, et combattit avec beaucoup de valeur à la fameuse bataille de Lépante, gagnée par Don Juan d'Autriche en 1571: il y reçut à la main gauche un coup d'arquebuse dont il fut estropié toute sa vie.	9	0	52	1	0.019230769230769232	[['main']]
28	Cette blessure lui valut pour récompense d'être mis à l'hôpital à Messine.	9	1	14	0	0.0	[]
29	Sorti de cet hôpital, le métier de soldat invalide lui	10	0	10	0	0.0	[]
30	parut	10	1	1	0	0.0	[]
31	préférable à celui de poète méprisé.	10	2	6	0	0.0	[]
32	Il alla s'enrôler de nouveau dans la garnison de Naples, et demeura trois ans dans cette ville.	10	3	18	0	0.0	[]
33	Comme il repassait en Espagne sur une galere de Philippe II, il fut pris, et conduit à Alger par Arnaute Mami, le plus redouté des corsaires.	10	4	26	0	0.0	[]
34	La fortune, qui épuisait ses rigueurs sur le malheureux Cervantes, ne put lasser son courage.	11	0	15	0	0.0	[]
35	Esclave d'un maître cruel, sûr de mourir dans les tourments s'il osait faire la moindre tentative pour se remettre en liberté, il concerta sa fuite avec quatorze captifs espagnols.	11	1	31	1	0.03225806451612903	[['mourir']]
36	On convint de racheter un d'entre eux qui retournerait dans sa patrie, et reviendrait avec une barque enlever les autres pendant la nuit.	11	2	24	1	0.041666666666666664	[['pendant']]
37	L'exécution de ce projet n'était pas facile;	11	3	9	0	0.0	[]
38	il fallait d'abord amasser la rançon d'un prisonnier, ensuite s'échapper tous de chez leurs différents maîtres, et pouvoir rester rassemblés, sans être découverts, jusqu'au moment où la barque viendrait les prendre.	11	4	35	0	0.0	[]
39	Tant de difficultés paraissaient insurmontables: l'amour de la liberté vint à bout de tout.	12	0	15	0	0.0	[]
40	Un captif navarrois, employé par son maître à cultiver un grand jardin sur le bord de la mer, se chargea d'y creuser, dans l'endroit le plus caché, un souterrain capable de contenir les quinze Espagnols.	12	1	37	2	0.05405405405405406	[['grand'], ['creuser']]
41	Le Navarrois mit deux ans à cet ouvrage.	12	2	8	0	0.0	[]
42	Pendant ce temps on gagna, soit par des aumônes, soit à force de travail, la rançon d'un Maïorquin nommé Viane, dont on était sûr, et qui connaissait parfaitement toute la côte de Barbarie.	12	3	34	1	0.029411764705882353	[['pendant']]
43	L'argent prêt, et le souterrain achevé, il fallut encore six mois pour que tout le monde pût s'y rendre: alors Viane se racheta, et partit après avoir juré de revenir dans peu de temps.	12	4	36	0	0.0	[]
44	Cervantes avait été l'âme de l'entreprise;	13	0	8	0	0.0	[]
45	ce fut lui qui s'exposa toutes les nuits pour aller chercher des vivres à ses compagnons.	13	1	17	0	0.0	[]
46	Dès que le jour paraissait il rentrait dans le souterrain avec la provision de la journée.	13	2	16	0	0.0	[]
47	Le jardinier, qui n'était pas obligé de se cacher, avait sans cesse les yeux sur la mer pour découvrir si la barque ne venait point.	13	3	26	1	0.038461538461538464	[['oeil']]
48	Viane tint parole.	14	0	3	0	0.0	[]
49	Arrivé à Maïorque, il va trouver le vice-roi, lui expose sa commission, et lui demande de l'aider dans son entreprise.	14	1	21	0	0.0	[]
50	Le vice-roi lui donne un brigantin:	14	2	6	0	0.0	[]
51	Viane, le cœur rempli d'espoir, vole à la délivrance de ses frères.	14	3	13	0	0.0	[]
52	Il arriva sur la côte d'Alger le 28 septembre de cette même année 1577, un mois après en être parti.	15	0	21	0	0.0	[]
53	Viane avait bien observé les lieux;	15	1	6	0	0.0	[]
54	il les reconnut quoiqu'il fît nuit: il dirige son petit bâtiment vers le jardin où on l'attendait avec tant d'impatience.	15	2	23	1	0.043478260869565216	[['petit']]
55	Le jardinier, qui était en sentinelle, l'aperçoit, et court avertir les treize Espagnols.	15	3	14	1	0.07142857142857142	[['court']]
56	Tous leurs maux sont oubliés à cette heureuse nouvelle;	15	4	9	0	0.0	[]
57	ils s'embrassent, ils se pressent de sortir du souterrain, ils regardent avec des larmes de joie la barque du libérateur: mais, hélas!	15	5	23	0	0.0	[]
58	comme la proue touchait la terre, plusieurs Maures passent et reconnaissent les Chrétiens;	15	6	13	0	0.0	[]
59	ils crient aux armes:	15	7	4	0	0.0	[]
60	Viane tremblant reprend le large, gagne la haute mer, disparaît; et les malheureux captifs, retombés dans les fers, vont pleurer au fond du souterrain.	15	8	24	2	0.08333333333333333	[['trembler'], ['large']]
61	Cervantes les ranima: il leur fit espérer, il se flatta lui-même que Viane reviendrait;	16	0	14	0	0.0	[]
62	mais on ne vit plus reparaître Viane.	16	1	7	0	0.0	[]
63	Le chagrin et l'humidité de leur demeure étroite et mal-saine	16	2	11	0	0.0	[]
64	causerent d'affreuses maladies à plusieurs de ces malheureux.	16	3	9	0	0.0	[]
65	Cervantes ne pouvait plus suffire à nourrir les uns, à soigner les autres, à les encourager tous.	16	4	17	0	0.0	[]
66	Il se fit aider par un de ses compagnons, et le chargea d'aller chercher des vivres à sa place.	17	0	20	0	0.0	[]
67	Celui qu'il choisit était un traître: il va trouver le roi d'Alger, se fait musulman, et conduit lui-même au souterrain une troupe de soldats qui enchaînent les treize Espagnols.	17	1	31	0	0.0	[]
68	Traînés devant le roi	18	0	4	0	0.0	[]
69	, ce prince leur promit la vie s'ils voulaient déclarer quel était l'auteur de l'entreprise.	18	1	17	0	0.0	[]
70	C'est moi, lui dit Cervantes: sauve mes frères, et fais-moi mourir.	18	2	13	0	0.0	[]
71	Le roi respecta son intrépidité;	18	3	5	0	0.0	[]
