sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	OU LA GRAINE D'HOMMES	0	0	5	0	0.0	[]
1	.	0	1	0	0	0	[]
2	Il y avait sept heures que j'etois enfermé dans mon Cabinet.	1	0	12	0	0.0	[]
3	Je m'y tenais opiniâtrement colé sur un Volume assez ample, où il est parlé de la génération.	1	1	18	0	0.0	[]
4	Je le parcourus avec toute l'avidiré dont est capable un homine qui ne sait rien, et qui brule d'apprendre.	1	2	21	0	0.0	[]
5	Que me resta-t-il de cette étude ?	2	0	8	0	0.0	[]
6	Ce qui reste de toutes celles de ce genre: des doutes.	2	1	11	0	0.0	[]
7	Rebuté de ce pénibleexercice, aussi ignora :	2	2	6	0	0.0	[]
8	"""que je l'étais auparavant, je jett."	2	3	7	0	0.0	[]
9	là le volume , et me voilà à invectiver contre tout ce qui s'appelle Physicien, Naturaliste, Médecin, Philosophe, etc .	2	4	19	0	0.0	[]
10	O homme, in'écriai-je , que ta raison est défectueuse, que ta pénétration est peu active, que ta science est bornée!	3	0	21	3	0.14285714285714285	[['ton'], ['ton'], ['ton']]
11	Tu entres par une voie obscure dans la vie, et tu n'en sors que pour te plon dans une nuit encore plus profonde.	3	1	24	0	0.0	[]
12	Tu te trouves sur la terre, fans savoir comment on t'y 2 placé, tu y restes sans savoir quand tu la quitteras;	3	2	23	0	0.0	[]
13	tu la quittes, sans savoir où tu vas.	3	3	8	0	0.0	[]
14	Dans toi tu ne connais rien, hors de toi tu ne connais pas davantage.	3	4	14	0	0.0	[]
15	Tu te léves pourtant quelquefois au milieu de nous, comme un ger a Pédant au milieu d'une troupe d'enfants:	3	5	21	0	0.0	[]
16	» Qu'on se taise, dis» tu, et qu'on m'écoute;	3	6	13	0	0.0	[]
17	"je vais prendre la chaîne des Etres et la parcourir d'un bout à l'au"" tre;"	3	7	17	0	0.0	[]
18	je vais dévoiler la Nature, et vous faire voir quelle est la fabrique des plantes, des ani» maux, des hommes, du monde .	3	8	23	0	0.0	[]
19	Hé	4	0	1	0	0.0	[]
20	-bien!	4	1	1	0	0.0	[]
21	parle, nous t'écoutons .	4	2	4	0	0.0	[]
22	Mais à peine as tu fait un pas, que tu te trouves environné de ténèbres;	5	0	15	0	0.0	[]
23	tu te donnes pour guide , et tu t'égares à chaque instant;	5	1	12	0	0.0	[]
24	tu prétends nous faire voir la vérité, et tu ne nous montres que des chimères.	5	2	15	0	0.0	[]
25	La barriére était ouverte , le champ était valte, j'aurois sansdoute porté fort loin ces réfle.	6	0	16	1	0.0625	[['fort']]
26	xions.	7	0	1	0	0.0	[]
27	Mais au milieu de ma boutade philosophique, un sentiment de lallitude se répandit subitement sur toutes les parties de mon corps, mes paupiéres affoiblics se fermèrent, ma têre.	7	1	28	1	0.03571428571428571	[['corps']]
28	appesantie tomba sur un tas de volumes in folio qui était à côté de moi : je m'endormis ;	7	2	18	0	0.0	[]
29	je fis plus, je rêvai.	7	3	5	0	0.0	[]
30	Je crus voir venir à moi un jeune homme d'une taille extrêmément avantageuse, et qui avait dans la physionomie quelque chose au-dessus de l'humanité.	8	0	26	1	0.038461538461538464	[['taille']]
31	Je m'appelle AMILEC, me dit-il: je suis le Génie qui préside à la multiplication de l'espèce humaine.	9	0	20	0	0.0	[]
32	J'ai remarqué les embarras où tu viens de te trouver au sujet de la génération ;	9	1	16	0	0.0	[]
33	j'ai eu pitié de ta peine, et j'offre de te donner sur ce point tous les éclaircissement que tu peux souhaiter.	9	2	23	1	0.043478260869565216	[['ton']]
34	Je voulus lui marquer toute la réconnaissance que je devais à tant de bonté.	10	0	14	0	0.0	[]
35	Soit étonnement ou mal-adreffe , je m'embarquai dans un assez mauvais compliment, qu'heureusement il ne me donna pas le temps d'achever.	10	1	23	0	0.0	[]
36	Tréve de cérémonie, reprit-il : puisque tu veux t'instruire, prête feulement con attention.	10	2	14	1	0.07142857142857142	[['con']]
37	Il est dans la Nature des Phénomènes uniques, continua Amilec, et il en est d'autres qui so ressemblent en beaucoup de cho ses.	11	0	24	0	0.0	[]
38	Les premiers ont des ressorts particuliers;	11	1	6	0	0.0	[]
39	les feconds ont des causes communes , et s'opèrent à peu près de la même manière.	11	2	16	0	0.0	[]
40	De tous les Etres qui t'environnent l'homme seul réfléchit, raisonne, agit conséquemment.	12	0	14	0	0.0	[]
41	Il y a donc dans lui un ressort, un principe particulier, qui pour être aprofondi, doit être examiné dans lui-même, sans qu'on en puisse trouver aucun exemple ailleurs.	12	1	29	0	0.0	[]
42	Mais, ainsi que l'homme, l'animal a du mouvement;	13	0	10	0	0.0	[]
43	il voit, il entend, il est sain et malade:	13	1	9	0	0.0	[]
44	Voilà autant de phénomènes qui se ressemblent dans l'homme et dans la brute.	13	2	14	0	0.0	[]
45	La cause est donc générale, le reffort commun ;	13	3	8	0	0.0	[]
46	qui le connoitra dans l'un, le connaitre dans l'autre.	13	4	11	0	0.0	[]
47	De plus, comme les hommes et les animaux, les plantes naissent, vivent, meurent;	14	0	13	0	0.0	[]
48	comme eux, elles croisfent et multiplient;	14	1	6	0	0.0	[]
49	tout cela est commun aux uns et aux autres, tout cela doit donc suivre certaines règles générales, dont les variations ne sont pas un objet.	14	2	25	0	0.0	[]
50	Ainsi, quand on saura comment s'exécute la génération des plantes, on saura à peu de choses près, comment s'opére celle des hommes et des animaux.	14	3	27	0	0.0	[]
51	En général les plantes viennent de graine : les hommes et les animaux doivent en venir aufli.	14	4	16	0	0.0	[]
52	Les graines des végétaux se font principalement remarquer dans deux sortes d'endroits.	15	0	13	0	0.0	[]
53	Dans les fleurs ou les parties de la fructification, qui en sont comme le réservoir ;	15	1	15	0	0.0	[]
54	et dans de petites cavités, de petits vides, qui se rencontrent entre le corps de la ou plante et son écorce: Celles qui se trouvent dans les fleurs y sont fécondées, , y croissent, y mûrifsent, et tombent ensuite	15	2	39	3	0.07692307692307693	[['petit'], ['petit'], ['corps']]
55	, sont cueillies par les hommes.	15	3	5	0	0.0	[]
56	Celles qui se trouvent dans les petites cavités à la surface de la plante, font plus de progrès, elles s'y développent, et donnent bientôt naissance à d'autres petites plantes écussonnées en quelque forte sur la première, et qu'on appelle rejetons.	15	4	43	2	0.046511627906976744	[['petit'], ['petit']]
57	Autour de ces rejetons, et par la même méchanique, il en naîtra plusieurs autres: et ainsi succellivement.	15	5	17	0	0.0	[]
58	On voit par-là que ce qu'on nomme un arbre, un chêne par exemple, n'est pas un chêne unique, mais un amas de plusieurs Chênes entassés les uns sur les au très.	16	0	34	0	0.0	[]
59	Tel est le progrès de la végération , telle est dans les plantes la destination des graines.	16	1	16	0	0.0	[]
60	Si les animaux étaient faits pour rester immobiles, comme les plantes, l'accroissement et la multiplication des uns et des autres s'exécuteroient précisément de la même manière.	17	0	28	0	0.0	[]
61	Mais les animaux doivent se mouvoir, doivent agir.	17	1	8	0	0.0	[]
62	Il ne faut donc pas que sur un animal il s'implante plusieurs Hutres animaux, comme sur une branche il s'implante plusieurs autres branches : cela ne pourrait se concilier avec le mouvement que chacun d'eux doit avoir.	17	2	39	0	0.0	[]
63	Cependant par une juste conféquence de la règle générale, il se trouve des germes dans les ani maux, comme il s'en trouve dans les végétaux.	18	0	26	0	0.0	[]
64	Ces germes se font principalement remarquer , ou dans des réservoirs particuliers, qui sont aux animaux ce que les fleurs sont aux plantes : ou vers la pear, qui pareillement est aux animaux ce que l'écorce est aux arbres.	18	1	38	0	0.0	[]
65	Les premiers se développent lorsqu'ils sont fécondés par l'approche des deux genres ;	18	2	14	0	0.0	[]
66	il s'en forme d'autres ani lieu que ceux qui se rencontrent à l'habitude du corps, bien loin de s'y développer, y prennent fi peu de volume, que l'ail humain aidé du meilleur microscope peut à peine les apercevoir.	18	3	43	1	0.023255813953488372	[['corps']]
67	Ils y restent quelque temps, tombent ensuite, ou se répandent dans l'air.	18	4	13	0	0.0	[]
68	maux : au Ce qne nous disons en général des animaux, doit s'entendre en particulier de l'espèce humaine.	19	0	19	0	0.0	[]
69	Il se trouve dans le corps humain germes, des graines, des rudimens d'hommes.	19	1	14	1	0.07142857142857142	[['corps']]
70	Il y en a dans le réservoir qui leur est destiné dans les deux sexes:	19	2	15	0	0.0	[]
71	il y en a d'autres qui s'échapent par les pores des de la peau.	19	3	16	0	0.0	[]
72	Mais ces germes, ces graines, ces rudimens échapés aux hommes et aux femmes, auroientils pareillement échappé à leur destination?	20	0	19	0	0.0	[]
73	Deviendroient-ils absolument inutiles, dès l'inftant qu'ils se seraient portés à l'extérieur du corps ?	20	1	17	0	0.0	[]
74	La Nature est trop æconome pour souffrir une perte de cette conséquence.	20	2	12	0	0.0	[]
75	As Nous sommes une troupe de Génies, dont l'einploi est de sauver la plus grande partie de ces sortes de graines .	21	0	22	1	0.045454545454545456	[['grand']]
76	On m'a confié en particulier celle des honmes et des femmes, et l'on m'a subordonné nombre de Génies, qui, sous mes ordres, travaillent à la récueillir.	21	1	29	0	0.0	[]
77	Nous sommes à vôtre égard ce que vous êtes à l'égard des plan Vous autres hommes, vous femez, vous cultivez , vous recueillez des fruits ;	22	0	25	0	0.0	[]
78	nous autres Génies, nous semons, nous cultivons, nous recueillons les graines d'hommes.	22	1	13	0	0.0	[]
79	Et comme un Jardinier ne réserve en graine que les meilleures et les plus belles plantes de son Jardin;	22	2	19	1	0.05263157894736842	[['bel']]
80	de même nous ne récueillons de graines hu tes.	22	3	9	0	0.0	[]
81	mairies que celles qui nous sont fournies par les hommes et les femmes du mérite le plus distingué.	23	0	18	1	0.05555555555555555	[['fournir']]
82	Au reste ne t'informe point de la nature de ces germes, non plus que de l'usage que nous en faisons: je ne tarderai pas à t'en instruire.--Sortons seulement de ce Cabinet;	24	0	34	0	0.0	[]
83	j'ai eu soin d'aiguifer ta vüe, tu vas voir travailler à la moisson des germes humains.	24	1	18	0	0.0	[]
84	A ces mots	25	0	3	0	0.0	[]
85	Amilec fortit, et je le suivis.	25	1	6	0	0.0	[]
86	A peine avions-nous fait deux pas, que je vis à peu de distance de nous, cinq ou fix Génies occupés à recueillir la graine d'hommes.	25	2	27	0	0.0	[]
87	Imaginezvous	26	0	1	0	0.0	[]
88	un Physicien, qui avec toute l'attention et la sagacité pollible, s'occupe à fonder le duvet peu près qu'il aperçoit sur l'aile d'une mouche	26	1	28	0	0.0	[]
89	; telle était à l'attitude de chacun de cesGénies moissonneurs.	26	2	10	0	0.0	[]
90	Il n'y avait pas moyen de s'empêcher de rire;	26	3	11	0	0.0	[]
91	j'allois éclater : j'en fus détourné par Amilec.	26	4	9	0	0.0	[]
92	A ta gauche, me dit-il, tu vois unGénie qui recueille la graine d'un Officier qui , après un imûr examen , a cru enfin qu'il n'était pas indigne d'un Militaire de penser;	27	0	35	1	0.02857142857142857	[['ton']]
93	et qui en conséquence employé à l'étude ces temps de repos que les autres donnent à la diffipation, souvent à la débauche.	27	1	23	0	0.0	[]
94	Plus loin on recueille précieusement la graine d'un homme qui ne va prendre part à la joie de ses amis,	28	0	21	0	0.0	[]
95	que quand il y eft in vité, et qui court de lui-même partager leur tristesse , et leur donner, sans les offrir, les fecours dont ils ont besoin.	28	1	27	1	0.037037037037037035	[['court']]
96	A ra droite on recueille la graine du Gouverneur d'un Grand Seigneur.	29	0	13	1	0.07692307692307693	[['grand']]
97	Il s'applaudit de ses soins et des heureuses dispositions de son Eleve ;	29	1	13	0	0.0	[]
98	il n'a employé que dix ans à lui apprendre à se taire.	29	2	13	0	0.0	[]
99	Vois	30	0	1	0	0.0	[]
