sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	LA FIN DE AMOURS DU CHEVALIER DE FAUBLAS Hélas!	0	0	9	1	0.1111111111111111	[['fin']]
1	je suis à la Bastille.	0	1	5	0	0.0	[]
2	J'y passai presque tout l'hiver, quatre mois, quatre mois entiers.	1	0	12	0	0.0	[]
3	On l'a mille fois écrit, cependant je me vois forcé de l'écrire encore : tous les chagrins sont rassemblés dans ce séjour funeste, et de tous les chagrins le plus inconsolable, l'ennui, l'ennui terrible, y veille nuit et jour à côté de l'inquiétude et de la douleur.	1	1	51	0	0.0	[]
4	Je crois que la mort l'habiteroit bientôt seule, s'il était possible qu'on empêchât l'espérance d'y pénétrer.	1	2	21	0	0.0	[]
5	O mon roi! le jour où, dans ton équité, tu détruiras ces prisons fatales sera pour ton peuple un jour d'allégresse.	1	3	22	2	0.09090909090909091	[['ton'], ['ton']]
6	Le soleil, qui depuis plus de deux heures peut-être éclairait le reste du monde, commençait à peine à paraître pour nous, malheureux prisonniers;	2	0	23	0	0.0	[]
7	à peine un de ses plus faibles rayons, obliquement dirigé, frappait la première moitié de l'étroite et longue lucarne à regret pratiquée dans l'épaisseur d'un énorme mur.	2	1	30	3	0.1	[['faible'], ['long'], ['énorme']]
8	Mes yeux, qui depuis longtemps n'avaient plus de larmes, mes yeux appesantis allaient se fermer pour quelques instants.	2	2	19	2	0.10526315789473684	[['oeil'], ['oeil']]
9	Pour quelques instants je cessois d'appeler Sophie ou la mort;	2	3	11	0	0.0	[]
10	tout à coup j'entends s'ouvrir ma triple porte, et le gouverneur entre, qui me crie: «Liberté, liberté!	2	4	20	1	0.05	[['triple']]
11	» Comment un infortuné, détenu seulement depuis quelques jours dans un des moins affreux cachots de la Bastille, peut-il entendre ce mot-là sans expirer de joie?	2	5	27	0	0.0	[]
12	Comment ai-je pu supporter l'excès de la mienne?	2	6	10	0	0.0	[]
13	Je n'en sais rien;	2	7	5	0	0.0	[]
14	mais ce que je sais bien, c'est que j'allois, tout nu, me jeter hors de mon tombeau, quand on me représenta qu'il fallait au moins prendre le temps de m'habiller.	2	8	34	1	0.029411764705882353	[['nu']]
15	Jamais toilette ne me parut plus longue, et pourtant ne se fit plus vite.	2	9	14	1	0.07142857142857142	[['long']]
16	Je mis peu de temps à gagner la première porte.	3	0	10	0	0.0	[]
17	Dès qu'elle s'ouvrit, M. de Belcour accourut vers moi.	3	1	11	0	0.0	[]
18	Avec quel transport j'embrassai mon père! avec quel plaisir il me reçut dans ses bras!	3	2	16	0	0.0	[]
19	Après m'avoir adressé les plus doux reproches, après m'avoir rendu les plus tendres caresses, le baron entendit la question délicate que déjà lui répétait un époux plein d'inquiétude et d'impatience.	4	0	34	3	0.08823529411764706	[['tendre'], ['délicat'], ['plein']]
20	«	4	1	1	0	0.0	[]
21	Ta Sophie, me dit-il, je voudrais pouvoir te la rendre, mais une femme charmante qui prend l'intérêt le plus vif à tout ce qui te touche	4	2	28	1	0.03571428571428571	[['vif']]
22	…	4	3	1	0	0.0	[]
23	» Je crus que le baron parlait de la marquise de B…;	4	4	13	0	0.0	[]
24	un soupir m'échappa.	4	5	4	0	0.0	[]
25	Quiconque se rappellera tout ce que la marquise a fait et souffert pour moi me pardonnera ce soupir.	4	6	18	0	0.0	[]
26	J'ignore si mon père avait été surpris de l'entendre;	4	7	11	0	0.0	[]
27	mais il se tut quelques instants, et me regarda très attentivement;	4	8	11	0	0.0	[]
