sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	LETTRE PREMIERE.	0	0	2	0	0.0	[]
1	Préliminaires indispensables.	1	0	2	0	0.0	[]
2	Q	2	0	1	0	0.0	[]
3	Ue me demandes	2	1	3	0	0.0	[]
4	-tu, mon cher Despras ?	2	2	4	0	0.0	[]
5	pourquoi veux-tu que, par un récit sincere de toutes mes fredaines, je te retrace ce temps orageux d'une jeunesse inconsidérée que j'ai employé follement à courir après cet Être trompeur et fugitif qu'on nomme bonheur, et dont je ne saisis jamais que l'ombre.	2	3	48	0	0.0	[]
6	Tu desires, dis-tu, connaître toutes mes folies ?	2	4	8	0	0.0	[]
7	La plus grande, sans doute, est celle de te les raconter, tu l'exiges ;	2	5	14	1	0.07142857142857142	[['grand']]
8	eh bien !	2	6	2	0	0.0	[]
9	connais-moi, connais tous ces bouillans transports, ces appétits déréglés auxquels je ne savais rien refuser ;	2	7	16	0	0.0	[]
10	c'est pour toi, pour toi seul que j'écris.	2	8	10	0	0.0	[]
11	Je ne te ferai point une énumeration pompeuse de mes premiers parents :	3	0	12	0	0.0	[]
12	il t'importe fort peu de savoir qui ils furent. Je ne pense point comme la plupart de ces Gentilhommes qui, s'enorgueillissant d'une longue suite d'ayeux, jouissent moins dans les races futures que dans celles qui n'existent plus.	3	1	42	2	0.047619047619047616	[['fort'], ['long']]
13	J'ai toujours pensé qu'il valait mieux briller de sa propre gloire, et en réfléchir l'éclat sur ses neveux, que de l'emprunter de ses pères.	3	2	28	1	0.03571428571428571	[['briller']]
14	Le mien occupe un des premiers rangs dans la ville de ... un frère aîné est marié dans la maison paternelle, un autre Officier dans le régiment de ... un troisième frère servant dans la cavalerie, une sœur attendant mari, et moi ;	3	3	40	0	0.0	[]
15	composons la famille de M. de Falton, c'est le nom de celui à qui je dois le jour.	3	4	19	0	0.0	[]
16	J'avais quinze ans lorsque je quittai le collège pour aller à ** dans l'école du Génie, y étudier les Mathématiques.	4	0	22	0	0.0	[]
17	Les propos de mes camarades, les désirs de mon âge, tout me disait qu'il existait dans le monde un bonheur qui m'était inconnu, et qui ne me serait dévoilé que par la plus délicieuse des expériences.	4	1	38	1	0.02631578947368421	[['délicieux']]
18	Ce fut par le moyen de quelques livres qu'on m'avait prêté, que je fis les premières acquisitions de certaines notions infiniment plus intéressantes et plus liées à la nature, que le pompeux galimathias algébrique dont on m'excédait chaque jour.	5	0	42	0	0.0	[]
