sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	LETTRE 1 Au Comte	0	0	4	0	0.0	[]
1	De P.	0	1	2	0	0.0	[]
2	Vous voilà donc fixé dans vos terres, mon cher comte;	0	2	10	0	0.0	[]
3	vous renoncez pour toujours à cette ville fameuse où tout semblait vous attacher autrefois, et à ses arts que vous aimiez, et à sa philosophie dont vous suiviez bravement les drapeaux, à latête de ses plus zélés disciples.	0	3	38	0	0.0	[]
4	Ce vaste foyer de lumières	0	4	5	1	0.2	[['vaste']]
5	d' où se réfléchissent tous les rayons de la science universelle, et dont vous cherchiez à faire votre profit comme tant d' autres, n' a fait, dites-vous, qu' éblouir votre vue, et ne vous a point éclairé.	0	5	38	0	0.0	[]
6	Vous avez senti que suivre le torrent des opinions régnantes, c' était s' égarer dans le vague des systèmes.	0	6	19	0	0.0	[]
7	Cet esprit philosophique qui voit toujours dans les objets des propriétés, des analogies, un nouvel ordre de choses, quand il ne fait que tâtonner dans la nuit des conjectures, vous l'	0	7	31	0	0.0	[]
8	appréciez maintenant à sa juste valeur.	0	8	6	0	0.0	[]
9	Vous voyez enfin, et c' est tout ce qu' il vous est permis de voir bien clairement, qu' il est une foule de vérités placées à une distance infinie de la sphère de notre savoir, que Dieu tient cachées dans les abîmes de sa sagesse; que l' étude des sciences qui au fond nous sont étrangères, n' est pour nous qu' unesuite d' humiliations, et que nous ne sommes rien en comparaison de l' immensité de la nature qui se joue perpétuellement de notre curiosité.	0	9	85	1	0.011764705882352941	[['joue']]
10	Le résultat de vos expériences et de vos observations a été de vous convaincre que la recherche de la vérité n' est pas celle du bonheur, et que la vraie sagesse se réduit à continuer doucement son pélerinage en cette vie, sans chercher à connaître l' essence, et la destination de ce qu' il y a sur la route.	0	10	59	0	0.0	[]
11	Vos sentiment aujourd' hui sont la règle de vos idées, ou plutôt vos idées ne sont plus elles-mêmes que des sentiment, et ils sont doux comme la lumière du jour le plus doux.	0	11	34	0	0.0	[]
12	Vous connaissez les hommes;	0	12	4	0	0.0	[]
13	delà votre indulgence pour leurs faiblesses.	0	13	6	0	0.0	[]
14	Vous les aimez, car vous les plaignez;	0	14	7	0	0.0	[]
15	et leur pardonner le mal que leurs passions ou leurs vices peuvent vous faire encore, est de toutes vosvertus celle que vous pratiquez le plus facilement.	0	15	26	0	0.0	[]
16	Je suis comme vous bien dégoûté de la capitale, où les arts ne paraissent s' étendre et se perfectionner que pour multiplier et embellir les vices;	0	16	26	0	0.0	[]
17	mais je n' ai pas votre indulgence aimable.	0	17	8	0	0.0	[]
18	J' ai perdu la candeur de mes jeunes années;	0	18	9	0	0.0	[]
19	toutes les illusions qui font croire au bienfait de l' existence, toutes celles qui composent l' illusion de notre bonheur, je les eus autrefois.	0	19	24	0	0.0	[]
20	Ma jeunesse avait commencé de s' écouler dans des rêves enchanteurs;	0	20	11	0	0.0	[]
21	je dormois à la vérité, mais d' un sommeil digne d' envie;	0	21	12	0	0.0	[]
