sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	Préambule Voici l'édition in-quarto de Paul et Virginie que j'ai proposée par souscription.	0	0	16	0	0.0	[]
1	Elle a été imprimée chez P. Didot l'aîné, sur papier vélin d'Essonnes.	0	1	14	0	0.0	[]
2	Je l'ai enrichie de six planches dessinées et gravées par les plus grands maîtres, et j'y ai mis en tête mon portrait, que mes amis me demandaient depuis longtemps.	0	2	31	2	0.06451612903225806	[['grand'], ['tête']]
3	Il y a au moins deux ans que j'ai annoncé cette souscription.	1	0	13	0	0.0	[]
4	Si plusieurs raisons m'avaient décidé à l'entreprendre, un plus grand nombre m'aurait obligé à y renoncer.	1	1	19	1	0.05263157894736842	[['grand']]
5	Mais j'ai regardé comme le premier de mes devoirs de remplir mes engagements avec mes souscripteurs.	1	2	17	0	0.0	[]
6	Sous ce rapport, l'histoire de mon édition ne pourrait intéresser qu'un petit nombre de personnes : cependant, comme elle me donnera lieu de faire quelques réflexions utiles aux gens de lettres sans expérience, en les éclairant de celle que j'ai acquise, sur les contrefaçons, les souscriptions, les journaux, et les artistes, j'ai lieu de croire qu'elle ne sera indifférente à aucun lecteur.	1	3	66	1	0.015151515151515152	[['petit']]
7	On verra au moins comme, avec l'aide de la Providence, je suis venu à bout de tirer cette rose d'un buisson d'épines.	1	4	25	1	0.04	[['rose']]
8	Le premier motif qui m'engagea à faire une édition recherchée de Paul et Virginie , fut le grand succès de ce petit ouvrage.	2	0	23	2	0.08695652173913043	[['grand'], ['petit']]
9	Il n'est au fond qu'un délassement de mes Études de la Nature , et l'application que j'ai faite de ses lois au bonheur de deux familles malheureuses.	2	1	30	0	0.0	[]
10	Il ne fut publié que deux ans après les premières, c'est-à-dire en 1786 : mais l'accueil qu'il reçut à sa naissance surpassa mon attente.	2	2	28	0	0.0	[]
11	On en fit des romances, des idylles, et plusieurs pièces de théâtre.	2	3	12	0	0.0	[]
12	On en imprima les divers sujets sur des ceintures, des bracelets, et d'autres ajustements de femme.	2	4	17	0	0.0	[]
13	Un grand nombre de pères et surtout de mères firent porter à leurs enfants venant au monde les surnoms de Paul et de Virginie.	2	5	24	1	0.041666666666666664	[['grand']]
14	La réputation de cette pastorale s'étendit dans toute l'Europe.	2	6	11	0	0.0	[]
15	J'en ai deux traductions anglaises, une italienne, une allemande, une hollandaise, et une polonaise ;	2	7	15	0	0.0	[]
16	on m'a promis de m'en envoyer une russe et une espagnole.	2	8	13	0	0.0	[]
17	Elle est devenue classique en Angleterre.	2	9	6	0	0.0	[]
18	Sans doute j'ai obligation de ce succès, unanime chez des nations d'opinions si différentes, aux femmes, qui, par tout pays, ramènent de tous leurs moyens les hommes aux lois de la nature.	2	10	34	0	0.0	[]
19	Elles m'en ont donné une preuve évidente en ce que la plupart de ces traductions ont été faites par des dames ou des demoiselles.	2	11	25	0	0.0	[]
20	J'ai été enchanté, je l'avoue, de voir mes enfants adoptifs revêtus de costumes étrangers par leurs mains maternelles ou virginales.	2	12	22	1	0.045454545454545456	[['main']]
21	Je me suis donc cru obligé à mon tour de les orner de tous les charmes de la typographie et de la gravure françaises, afin de les rendre plus dignes du sexe sensible qui les avait si bien accueillis.	2	13	39	0	0.0	[]
22	Sans doute ils lui sont redevables d'une réputation qui s'étend, dès à présent, vers la postérité.	3	0	18	0	0.0	[]
23	Déjà les Muses décorent de fables leur berceau et leur tombeau, comme si c'étaient des monuments antiques.	3	1	18	0	0.0	[]
24	Non seulement plusieurs familles considérables se font honneur d'être leurs alliées, mais un bon créole de l'Île de Bourbon m'a assuré qu'il était parent du Saint-	3	2	30	0	0.0	[]
25	Géran*.	3	3	1	0	0.0	[]
26	Un jeune homme nouvellement arrivé des Indes orientales m'a fait voir depuis peu une relation manuscrite de son voyage.	4	0	20	0	0.0	[]
27	Il y raconte qu'il s'est reposé sur la vieille racine du cocotier planté à la naissance de Paul ;	4	1	20	1	0.05	[['vieux']]
28	qu'il s'est promené dans l'Embrasure où l'ami de Virginie aimait tant à grimper, et qu'enfin il a vu le Noir Domingue âgé de plus de cent vingt ans , et pleurant sans cesse la mort de ces deux aimables jeunes gens ;	4	2	45	1	0.022222222222222223	[['noir']]
29	il ajouta que, quoiqu'il eût vérifié les principaux événements de leur histoire, il avait pris la liberté de s'écarter de mes récits dans quelques circonstances légères, persuadé que je voudrais bien lui permettre de les publier avec leurs variantes.	4	3	41	0	0.0	[]
