sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	CHAPITRE ô	0	0	2	0	0.0	[]
1	Dans la vieillesse de Justinien, l' empire, épuisé par de longs efforts, approchait de sa décadence.	0	1	16	0	0.0	[]
2	Toutes les parties de l' administration étaient négligées: les lois étaient en oubli, les finances au pillage, la discipline militaire à l' abandon.	0	2	23	0	0.0	[]
3	L' empereur, lassé de la guerre, achetait de tous côtés la paix au prix de l' or, et laissait dans l' inaction	0	3	22	0	0.0	[]
4	le peu de troupes qui lui restaient, comme inutiles et à charge à l' état.	0	4	15	0	0.0	[]
5	Les chefs de ces troupes délaissées se dissipoient dans les plaisirs;	0	5	11	1	0.09090909090909091	[['chef']]
6	etla chasse, qui leur retraçait la guerre, charmait l' ennui de leur oisiveté.	0	6	13	1	0.07692307692307693	[['charmer']]
7	Un soir, après cet exercice, quelques-uns d' entre' eux soupoient ensemble dans un château de la Thrace, lorsqu' on vint leur dire qu' un vieillard aveugle, conduit par un enfant, demandait l' hospitalité.	0	7	33	0	0.0	[]
8	La jeunesse est compatissante;	0	8	4	0	0.0	[]
9	ils firent entrer le vieillard.	0	9	5	0	0.0	[]
10	On était en automne; et le froid, qui déjà se faisait sentir, l' avait saisi: on le fit asseoir près du feu.	0	10	22	1	0.045454545454545456	[['froid']]
11	Le soupé continue;	0	11	3	0	0.0	[]
12	les esprits s' animent;	0	12	4	0	0.0	[]
13	on commence à parler des malheurs de l' état.	0	13	9	0	0.0	[]
14	Ce fut un champ vaste pour la censure; et la vanité mécontente se donna toute liberté.	0	14	16	1	0.0625	[['vaste']]
15	Chacun exagéroit ce qu' il avait fait, et ce qu' il aurait fait encore, si l' on n' eût pas mis en oubli ses services et ses talents.	0	15	28	0	0.0	[]
16	Tous les malheurs de l' empire venaient, à les en croire, de ce qu' on n' avait pas su employer des hommes comme eux.	0	16	24	0	0.0	[]
17	Ils gouvernoient le monde en buvant, etchaque nouvelle coupe de vin rendait leurs vues plus infaillibles.	0	17	16	0	0.0	[]
18	Le vieillard, assis au coin du feu, les écoutait, et souriait avec pitié.	0	18	13	1	0.07692307692307693	[['sourire']]
19	L' un d' eux s' en aperçut, et lui dit: bon homme, vous avez l' air de trouver plaisant ce que nous disons là?	0	19	24	0	0.0	[]
20	plaisant	1	0	1	0	0.0	[]
21	, non, dit le vieillard, mais un peu léger, comme il est naturel à votre âge.	1	1	15	1	0.06666666666666667	[['naturel']]
22	Cette réponse les interdit.	1	2	4	0	0.0	[]
23	Vous croyez avoir à vous plaindre, poursuivit-il, et je crois comme vous qu' on a tort de vous négliger; mais c' est le plus petit mal du monde.	1	3	29	1	0.034482758620689655	[['petit']]
24	Plaignez-vous de ce que l' empire n' a plus sa force et sa splendeur, de ce qu' un prince, consumé de soins, de veilles et d' années, est obligé, pour voir et pour agir, d' employer des yeux et des mains infidelles.	1	4	43	2	0.046511627906976744	[['oeil'], ['main']]
25	Mais dans cette calamité générale, c' est bien la peine de penser à vous!	1	5	14	0	0.0	[]
26	Dans votre temps, reprit l' un des convives, ce n' était donc pas l' usage de penser à soi?	1	6	19	0	0.0	[]
27	Hé bien la mode en est venue, et l' on ne fait plus quecela.	1	7	14	0	0.0	[]
28	Tant pis, dit le vieillard, et s' il en est ainsi, en vous négligeant on vous rend justice.	1	8	18	0	0.0	[]
29	Est-ce pour insulter les gens, lui dit le même, qu' on leur demande l' hospitalité?	1	9	16	0	0.0	[]
30	Je ne vous insulte point, dit le vieillard;	1	10	8	0	0.0	[]
31	je vous parle en ami, et je paie mon asile en vous disant la vérité.	1	11	15	0	0.0	[]
32	Le jeune Tibére, qui depuis fut un empereur vertueux, était du nombre des chasseurs.	1	12	14	0	0.0	[]
33	Il fut frappé de l' air vénérable de cet aveugle à cheveux blancs.	1	13	13	2	0.15384615384615385	[['vénérable'], ['cheveux']]
34	Vous nous parlez, lui dit-il, avec sagesse, mais avec un peu de rigueur;	1	14	14	0	0.0	[]
35	et ce dévouement que vous exigez, est une vertu, mais non pas un devoir.	1	15	14	0	0.0	[]
36	C' est un devoir de votre état, reprit l' aveugle avec fermeté; ou plutôt c' est la base de vos devoirs, et de toute vertu militaire.	1	16	26	0	0.0	[]
37	Celui qui se dévoue pour sa patrie, doit la supposer insolvable;	1	17	11	0	0.0	[]
38	car ce qu' il expose pour elle est sans prix.	1	18	10	0	0.0	[]
39	Il doit même s' attendre à la trouver ingrate;	1	19	9	0	0.0	[]
40	car si le sacrifice qu' il lui faitn' était pas généreux, il serait insensé.	1	20	14	0	0.0	[]
41	Il n' y a que l' amour de la gloire, l' emthousiasme de la vertu qui saient dignes de vous conduire.	1	21	21	0	0.0	[]
42	Et alors, que vous importe comment vos services seront reçus?	1	22	10	0	0.0	[]
43	La récompense en est indépendante des caprices d' un ministre et du discernement d' un souverain.	1	23	16	0	0.0	[]
44	Que le soldat soit attiré par le vil appas du butin;	1	24	11	0	0.0	[]
45	qu' il s' expose à mourir pour avoir de quoi vivre;	1	25	11	1	0.09090909090909091	[['mourir']]
46	je le conçois.	1	26	3	0	0.0	[]
47	Mais vous, qui nés dans l' abondance, n' avez qu' à vivre pour jouir;	1	27	14	0	0.0	[]
48	en renonçant aux délices d' une molle oisiveté, pour aller essuyer tant de fatigues, et affronter tant de périls, estimez-vous assez peu ce noble dévouement, pour exiger qu' on vous le paie?	1	28	33	2	0.06060606060606061	[['molle'], ['noble']]
49	Ne voyez-vous pas que c' est l' avilir?	1	29	9	0	0.0	[]
50	Quiconque s' attend à un salaire est esclave: la grandeur du prix n' y fait rien;	1	30	16	0	0.0	[]
51	et l' âme qui s' apprécie un talent est aussi vénale que celle qui se donne pour une obole.	1	31	19	0	0.0	[]
52	Ce que je dis de l' intérêt, je le dis de l' ambition;	1	32	13	0	0.0	[]
53	car leshonneurs	1	33	2	0	0.0	[]
54	, les titres, le crédit, la faveur du prince, tout cela est une solde, et qui l' exige se fait payer.	1	34	20	0	0.0	[]
55	Il faut se donner ou se vendre;	1	35	7	0	0.0	[]
56	il n' y a point de milieu.	1	36	7	0	0.0	[]
57	L'	1	37	1	0	0.0	[]
58	un est un acte de liberté, l' autre un acte de servitude: c' est à vous de choisir celui qui vous convient.	1	38	22	0	0.0	[]
59	Ainsi, bon homme, vous mettez, lui dit-on, les souverains bien à leur aise!	1	39	14	0	0.0	[]
60	Si je parlais aux souverains, reprit l' aveugle, je leur dirais, que si votre devoir est d' être généreux, le leur est d' être justes.-vous avouez donc qu' il est juste de récompenser les services?-oui; mais c' est à celui qui les a reçus d' y penser: tant pis pour lui s' il les oublie.	1	40	55	0	0.0	[]
61	Et puis, qui de nous est sûr, en pesant les siens, de tenir la balance égale?	1	41	16	1	0.0625	[['peser']]
62	Par exemple, dans votre état, pour que tout le monde se crût placé et fût content, il faudrait que chacun commandât, et que personne n' obéît;	1	42	26	0	0.0	[]
63	or cela n' est guére possible.	1	43	6	0	0.0	[]
64	Croyez-moi, le gouvernement peut quelquefois manquer de lumiéreset d' équité;	1	44	11	0	0.0	[]
65	mais il est encore plus juste et plus éclairé dans ses choix,	1	45	12	0	0.0	[]
66	que si chacun de vous en était cru sur l' opinion qu' il a de lui-même.	1	46	16	0	0.0	[]
