sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	EPÎTRE AU PUBLIC.	0	0	3	0	0.0	[]
1	U n auteur instruit de ses devoirs, doit vous rendre compte de son travail : je vais donc y satisfaire.	1	0	19	0	0.0	[]
2	Excité par l'exemple, encouragé par les succès dont je suis depuis long	1	1	13	0	0.0	[]
3	-temps témoin et jaloux, mon dessein a été de faire une sotise.	1	2	12	0	0.0	[]
4	Je n'étais embarassé que sur le choix.	1	3	8	0	0.0	[]
5	Politique, Morale, Litterature, tout était de mon ressort, pour parvenir au but que je me proposais ;	1	4	16	0	0.0	[]
6	mais ce qu'ily a d'admirable, c'est que j'ai trouvé toutes les matières épuisées par des gens qui semblaient avoir travaillé avec les mêmes vües que les miennes.	1	5	31	0	0.0	[]
7	Je trouvais des sotises en tout genre, et je me suis vu presque dans la nécessité d'embrasser le raisonnable pour être singulier, de sorte que je ne désespéré pas qu'on ne parvienne à trouver la vérité à force d'avoir épuisé les erreurs.	1	6	45	0	0.0	[]
8	J'avais d'abord eu dessein de faire un morceau contre l'Érudition, pour me donner l'air d'un génie libre, indépendant, fécond par lui même, et qui ne veut rien devoir aux secours étrangers ;	2	0	36	0	0.0	[]
9	mais j'ai remarqué quec'était un lieu commun, trop usé, inventé par la paresse, adopté par l'ignorance, et qui n'ajoute rien à l'esprit.	2	1	27	0	0.0	[]
10	La Géométrie qui a succédé à l'Érudition, commence à passer de mode.	3	0	13	0	0.0	[]
11	On sait à présent qu'on peut être aussi sot en résolvant un problême, qu'en restituant un passage.	3	1	19	0	0.0	[]
12	Tout est compatible avec l'esprit, et rien ne le donne.	3	2	11	0	0.0	[]
13	Pour le Bel esprit, si envié, si décrié et si recherché, il est presque'aussi ridicule d'y prétendre, que difficile d'y atteindre.	4	0	24	1	0.041666666666666664	[['bel']]
14	On méprise l'Érudit, le Géometre ennuye, le Bel esprit est siflé, comment faire ?	5	0	14	1	0.07142857142857142	[['bel']]
15	J'étais tout occupé de ces réflexions et de mon projet, lorsque le hasard a fait tomber entre mes mains un recueil d'Estampes, qui sans doute, ont dû être faites pour quelqu'Histoire fort ancienne, du moins je n'en connais point de moderne à laquelle elles pussent convenir : j'ai extrêmement regretté un si rare morceau, mais comme il n'y a pas d'apparence de le retrouver j'ai tâché d'imaginer sur les Estampes quel en pouvait être le sujet, et d'en deviner l'Histoire, qui sera peut-être aussi vraie que bien d'autres.	6	0	99	3	0.030303030303030304	[['main'], ['fort'], ['rare']]
16	Cependant comme je pourrais bien n'avoir pas deviné juste, je nedonnerai ceci que pour un Conte.\[1\] Je ne sais, mon cher Public, si vous approuvez mon dessein ;	6	1	28	0	0.0	[]
