sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	AUX LIBERTINS Voluptueux de tous les âges et de tous les sexes	0	0	12	1	0.08333333333333333	[['voluptueux']]
1	, c'est à vous seuls que j'offre cet ouvrage ; nourrissez-vous de ses principes, ils favorisent vos passions, et ces passions, dont de froids et plats moralistes vous effraient, ne sont que les moyens que la nature emploie pour faire parvenir l'homme aux vues qu'elles a sur lui ;	0	1	51	2	0.0392156862745098	[['froid'], ['plat']]
2	n'écoutez que ces passions délicieuses, leur organe est le seul qui doive vous conduire au bonheur.	0	2	17	1	0.058823529411764705	[['délicieux']]
3	Femmes lubriques, que la voluptueuse Saint-Ange soit votre modèle ;	1	0	9	1	0.1111111111111111	[['voluptueux']]
4	méprisez, à son exemple, tout ce qui contrarie les lois divines du plaisir qui l'enchaînèrent toute sa vie.	1	1	19	0	0.0	[]
5	Jeunes filles trop longtemps contenues dans les liens absurdes et dangereux d'une vertu fantastique et d'une religion dégoûtante, imitez l'ardente Eugénie, détruisez, foulez aux pieds, avec autant de rapidité qu'elle, tous les préceptes ridicules inculqués par d'imbéciles parents.	2	0	43	1	0.023255813953488372	[['pied']]
6	Et vous, aimables débauchés, vous qui, depuis votre jeunesse, n'avez plus d'autres freins que vos désirs, et d'autres lois que vos caprices, que le cynique Dolmancé vous serve d'exemple ;	3	0	33	0	0.0	[]
7	allez aussi loin que lui, si, comme lui, vous voulez parcourir toutes les routes de fleurs que la lubricité vous prépare ; convainquez-vous à son école que ce n'est qu'en étendant la sphère de ses goûts et de ses fantaisies, que ce n'est qu'en sacrifiant tout à la volupté, que le malheureux individu connu sous le nom d'homme, et jeté malgré lui sur ce triste univers, peut réussir à semer quelques roses sur les épines de la vie.	3	1	83	2	0.024096385542168676	[['triste'], ['rose']]
8	PREMIER DIALOGUE MME DE SAINT-ANGE, LE CHEVALIER DE MIRVEL MME DE SAINT-ANGE : Bonjour, mon frère, eh bien, M. Dolmancé ?	4	0	19	0	0.0	[]
9	LE CHEVALIER :	5	0	2	0	0.0	[]
10	Il arrivera à quatre heures précises, nous ne dînons qu'à sept, nous aurons, comme tu vois, tout le temps de jaser.	5	1	22	0	0.0	[]
11	MME DE SAINT-ANGE :	6	0	3	0	0.0	[]
12	Sais-tu, mon frère, que je me repens un peu, et de ma curiosité,	6	1	14	0	0.0	[]
13	et de tous les projets obscènes formés pour aujourd'hui ?	6	2	9	0	0.0	[]
14	En vérité, mon ami, tu es trop indulgent ;	6	3	8	0	0.0	[]
15	plus je devrais être raisonnable, plus ma maudite tête s'irrite et devient libertine : tu me passes tout, cela ne sert qu'à me gâter...	6	4	25	1	0.04	[['tête']]
16	À vingt-six ans, je devrais être déjà dévote, et je ne suis encore que la plus débordée des femmes...	6	5	19	0	0.0	[]
17	On n'a pas idée de ce que je conçois, mon ami, de ce que je voudrais faire.	6	6	18	0	0.0	[]
18	J'imaginais qu'en m'en tenant aux femmes, cela me rendrait sage ;	6	7	13	0	0.0	[]
19	... que mes désirs concentrés dans mon sexe, ne s'exhaleraient plus vers le vôtre ;	6	8	14	0	0.0	[]
20	projets chimériques, mon ami, les plaisirs dont je voulais me priver ne sont venus s'offrir qu'avec plus d'ardeur à mon esprit, et j'ai vu que quand on était, comme moi, née pour le libertinage, il devenait inutile de songer à s'imposer des freins, de fougueux désirs les brisent bientôt.	6	9	54	0	0.0	[]
21	Enfin, mon cher, je suis un animal amphibie ;	6	10	8	0	0.0	[]
22	j'aime tout, je m'amuse de tout, je veux réunir tous les genres ;	6	11	14	0	0.0	[]
23	mais, avoue-le, mon frère, n'est-ce pas une extravagance complète à moi, que de vouloir connaître ce singulier Dolmancé qui de ses jours, dis-tu, n'a pu voir une femme comme l'usage le prescrit, qui, sodomite par principe, non seulement est idolâtre de son sexe, mais ne cède même pas au nôtre que sous la clause spéciale de lui livrer les attraits chéris dont il est accoutumé de se servir chez les hommes ?	6	12	77	0	0.0	[]
24	Vois, mon frère, quelle est ma bizarre fantaisie je veux être le Ganymède de ce nouveau Jupiter, je veux jouir de ses goûts, de ses débauches	6	13	26	0	0.0	[]
25	, je veux être la victime de ses erreurs : jusqu'à présent tu le sais, mon cher, je ne me suis livrée ainsi qu'à toi, par complaisance, ou qu'à quelqu'un de mes gens qui, payé pour me traiter de cette façon, ne s'y prêtait que par intérêt ;	6	14	50	0	0.0	[]
26	aujourd'hui ce n'est plus ni la complaisance ni le caprice, c'est le goût seul qui me détermine...	6	15	19	0	0.0	[]
27	Je vois, entre les procédés qui m'ont asservie, et ceux qui vont m'asservir à cette manie bizarre, une inconcevable différence, et je veux la connaître.	6	16	27	0	0.0	[]
28	Peins-moi ton	6	17	3	0	0.0	[]
29	Dolmancé	6	18	1	0	0.0	[]
30	, je t'en conjure, afin que je l'aie bien dans la tête avant que de le voir arriver ;	6	19	19	1	0.05263157894736842	[['tête']]
31	car tu sais que je ne le connais que pour l'avoir rencontré l'autre jour dans une maison où je ne fus que quelques minutes avec lui.	6	20	28	0	0.0	[]
32	LE CHEVALIER : Dolmancé, ma sœur, vient d'atteindre sa trente-sixième année ;	7	0	11	0	0.0	[]
33	il est grand, d'une fort belle figure, des yeux très vifs et très spirituels, mais quelque chose d'un peu dur et d'un peu méchant se peint malgré lui dans ses traits ;	7	1	34	7	0.20588235294117646	[['grand'], ['fort'], ['bel'], ['figure'], ['oeil'], ['vif'], ['dur']]
34	il a les plus belles dents du monde, un peu de mollesse dans la taille et dans la tournure, par l'habitude, sans doute, qu'il a de prendre si souvent des airs féminins ;	7	2	34	3	0.08823529411764706	[['bel'], ['dent'], ['taille']]
35	il est d'une élégance extrême, une jolie voix, des talents, et principalement beaucoup de philosophie dans l'esprit.	7	3	19	1	0.05263157894736842	[['voix']]
36	MME DE SAINT-ANGE :	8	0	3	0	0.0	[]
37	Il ne croit pas en Dieu, j'espère ?	8	1	8	0	0.0	[]
38	LE CHEVALIER :	9	0	2	0	0.0	[]
39	Ah que dis-tu là ?	9	1	5	0	0.0	[]
40	c'est le plus célèbre athée, l'homme le plus immoral...	9	2	11	0	0.0	[]
41	Oh c'est bien la corruption la plus complète et la plus entière, l'individu le plus méchant et le plus scélérat qui puisse exister au monde.	9	3	27	0	0.0	[]
42	MME DE SAINT-ANGE : Comme tout cela m'échauffe, je vais raffoler de cet homme, et ses goûts, mon frère ?	10	0	19	0	0.0	[]
43	LE CHEVALIER :	11	0	2	0	0.0	[]
44	Tu les sais ;	11	1	3	0	0.0	[]
45	les délices de Sodome lui sont aussi chers comme agent que comme patient ;	11	2	13	0	0.0	[]
46	il n'aime que les hommes dans ses plaisirs, et si quelquefois néanmoins il consent à essayer les femmes, ce n'est qu'aux conditions qu'elles seront assez complaisantes pour changer de sexe avec lui.	11	3	36	0	0.0	[]
47	Je lui ai parlé de toi, je l'ai prévenu de tes intentions ;	11	4	13	0	0.0	[]
48	il accepte et t'avertit à son tour des clauses du marché.	11	5	12	0	0.0	[]
49	Je t'en préviens, ma sœur, il te refusera tout net, si tu prétends l'engager à autre chose : ce que je consens à faire avec votre sœur, est, prétend-il, une licence... une incartade dont on ne se souille que rarement et avec beaucoup de précautions.	11	6	47	0	0.0	[]
50	MME DE SAINT-ANGE :	12	0	3	0	0.0	[]
51	Se souiller ...	12	1	2	0	0.0	[]
52	des précautions J'aime à la folie le langage de ces aimables gens ;	12	2	13	0	0.0	[]
53	entre nous autres femmes, nous avons aussi de ces mots exclusifs qui prouvent comme ceux-là, l'horreur profonde dont elles sont pénétrées pour tout ce qui ne tient pas au culte admis...	12	3	33	1	0.030303030303030304	[['pénétrer']]
54	Eh, dis-moi, mon cher... il t'a eu ?	12	4	9	0	0.0	[]
55	Avec ta délicieuse figure et tes	12	5	6	1	0.16666666666666666	[['ton']]
56	vingt ans, on peut, je crois, captiver un tel homme LE CHEVALIER : Je ne te cacherai point mes extravagances avec lui, tu as trop d'esprit pour les blâmer.	12	6	29	0	0.0	[]
57	Dans le fait, j'aime les femmes moi, et je ne me livre à ces goûts bizarres que quand un homme aimable m'en presse.	12	7	25	0	0.0	[]
58	Il n'y a rien que je ne fasse alors ;	12	8	10	0	0.0	[]
59	je suis loin de cette morgue ridicule qui fait croire à nos jeunes freluquets qu'il faut répondre par des coups de canne à de semblables propositions ;	12	9	27	0	0.0	[]
60	l'homme est-il le maître de ses goûts ?	12	10	9	0	0.0	[]
61	Il faut plaindre ceux qui en ont de singuliers, mais ne les insulter jamais, leur tort est celui de la nature, ils n'étaient pas plus les maîtres d'arriver au monde avec des goûts différents que nous ne le sommes de naître ou bancal ou bien fait.	12	11	48	0	0.0	[]
62	Un homme vous dit-il d'ailleurs une chose désagréable en vous témoignant le désir qu'il a de jouir de vous ?	12	12	22	0	0.0	[]
63	non, sans doute, c'est un compliment qu'il vous fait ;	12	13	11	0	0.0	[]
64	pourquoi donc y répondre par des injures ou des insultes ?	12	14	10	0	0.0	[]
65	Il n'y a que les sots qui puissent penser ainsi, jamais un homme raisonnable ne parlera de cette matière différemment que je ne fais ;	12	15	25	0	0.0	[]
66	mais c'est que le monde est peuplé de plats imbéciles qui craient que c'est leur manquer que de leur avouer qu'on les trouve propres à des plaisirs, et qui, gâtés par les femmes, toujours jalouses de ce qui a l'air d'attenter à leurs droits, s'imaginent être les Don Quichotte de ces droits ordinaires, en brutalisant ceux qui n'en reconnaissent pas toute l'étendue.	12	16	70	3	0.04285714285714286	[['plat'], ['droit'], ['droit']]
67	MME DE SAINT-ANGE :	13	0	3	0	0.0	[]
68	Ah mon ami, baise-moi, tu ne serais pas mon frère si tu pensais différemment ;	13	1	15	0	0.0	[]
69	mais un peu de détails, je t'en conjure, et sur le physique de cet homme et sur ses plaisirs avec toi.	13	2	22	0	0.0	[]
70	LE CHEVALIER : M. Dolmancé était instruit par un de mes amis, du superbe membre dont tu sais que je suis pourvu, il engagea le marquis de V à me donner à souper avec lui.	14	0	34	2	0.058823529411764705	[['superbe'], ['membre']]
71	Une fois là, il fallut bien exhiber ce que je portais ;	14	1	11	0	0.0	[]
72	la curiosité parut d'abord être le seul motif, un très beau cul qu'on me tourna, et dont on me supplia de jouir, me fit bientôt voir que le goût seul avait eu part à cet examen.	14	2	38	2	0.05263157894736842	[['beau'], ['cul']]
73	Je prévins Dolmancé de toutes les difficultés de l'entreprise, rien ne l'effaroucha.	14	3	14	0	0.0	[]
74	Je suis à l'épreuve du bélier, me dit-il, et vous n'aurez même pas la gloire d'être le plus redoutable des hommes qui perforèrent le cul que je vous offre.	14	4	33	1	0.030303030303030304	[['cul']]
75	Le marquis était là, il nous encourageait en tripotant, maniant, baisant tout ce que nous mettions au jour l'un et l'autre.	14	5	23	0	0.0	[]
76	Je me présente... je veux au moins quelques apprêts :	14	6	9	0	0.0	[]
77	« Gardez-vous-en bien, me dit le marquis, vous ôteriez la moitié des sensations que Dolmancé attend de vous ;	14	7	20	0	0.0	[]
78	il veut qu'on le pourfende... il veut qu'on le déchire.--Il sera satisfait », dis-je en me plongeant aveuglément dans le gouffre... et tu crois peut-être, ma sœur, que j'eus beaucoup de peine..., pas un mot ;	14	8	40	0	0.0	[]
79	mon vit, tout énorme qu'il est, disparut sans que je m'en doutasse, et je touchai le fond de ses entrailles sans que le bougre eût l'air de le sentir.	14	9	32	1	0.03125	[['énorme']]
80	Je traitai Dolmancé en ami, l'excessive volupté qu'il goûtait, ses frétillements, ses propos délicieux, tout me rendit bientôt heureux moi-même, et je l'inondai.	14	10	27	1	0.037037037037037035	[['délicieux']]
81	À peine fus-je dehors que Dolmancé, se retournant vers moi, échevelé, rouge comme une bacchante : «	14	11	17	1	0.058823529411764705	[['rouge']]
82	Tu vois l'état où tu m'as mis, cher Chevalier, me dit-il, en m'offrant un vit sec et mutin, fort long et d'au moins six pouces de tour, daigne, je t'en conjure, ô mon amour me servir de femme après avoir été mon amant, et que je puisse dire que j'ai goûté dans tes bras divins tous les plaisirs du goût que je chéris avec tant d'empire.	14	12	74	5	0.06756756756756757	[['sec'], ['fort'], ['long'], ['pouce'], ['bras']]
83	» Trouvant aussi peu de difficultés à l'un qu'à l'autre, je me prêtai ;	14	13	16	0	0.0	[]
84	le marquis se déculottant à mes yeux, me conjura de vouloir bien être encore un peu homme avec lui pendant que j'allais être la femme de son ami ;	14	14	29	2	0.06896551724137931	[['oeil'], ['pendant']]
85	je le traitai comme Dolmancé, qui me rendant au centuple toutes les secousses dont j'accablais notre tiers, exhala bientôt au fond de mon cul, cette liqueur enchanteresse dont j'arrosais presque en même temps celui de V .	14	15	38	1	0.02631578947368421	[['cul']]
86	MME DE SAINT-ANGE :	15	0	3	0	0.0	[]
