sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	MISS FANNI	0	0	2	0	0.0	[]
1	à UN SEUL LECTEUR	0	1	4	0	0.0	[]
2	Si le naturel et la vérité, qui font tout le mérite de ces lettres, leur attirent l' approbation du public, si le hasard vous les fait lire, si vous reconnaissez les expressions d' un cœur qui fut à vous, si quelque trait rappelle à votre mémoire un sentiment que vous avez payé de la plus basse ingratitude; que la vanité d' avoir été l' objet d' un amour si tendre,	0	2	70	2	0.02857142857142857	[['naturel'], ['bas']]
3	si délicat, ne vous fasse jamais nommer celle qui prit en vous tant de confiance.	0	3	15	1	0.06666666666666667	[['délicat']]
4	Montrez	0	4	1	0	0.0	[]
5	-lui du moins, en gardant son secret, que vous n' êtes pas indigne à tous égards du sincère attachement qu' elle eut pour vous.	0	5	24	0	0.0	[]
6	Le désirs de faire admirer son esprit ne l' engage point à publier ces lettres;	0	6	15	0	0.0	[]
7	mais celui d' immortaliser, s' il est possible, une passion qui fit son bonheur, dont les premières douceurs sont encore présentesà son idée, et dont le souvenir lui sera toujours cher... non, ce n' est point cette passion qui fit couler ses pleurs, qui porta la douleur et l' amertume dans son âme... elle n' accuse que vous des maux qu' elle a soufferts;	0	7	64	1	0.015625	[['pleur']]
8	elle ne connaît que vous pour l' auteur de ses peines...	0	8	11	0	0.0	[]
9	Son amour était en elle la source de tous les biens;	0	9	11	0	0.0	[]
10	vous l' empoisonnâtes cruellement... elle ne hait point l' amour, elle ne hait que vous.	0	10	15	0	0.0	[]
11	Je n' ai rien à dire au public.	0	11	8	0	0.0	[]
12	Si je l' amuse, j' aurai fait plus que je n' espérais;	0	12	12	0	0.0	[]
13	si je l' ennuie, j' aurai fait ce que mille autres font tous les jours.	0	13	15	0	0.0	[]
14	Lettre 1.	0	14	2	0	0.0	[]
15	jeudi à midi.	1	0	3	0	0.0	[]
16	après avoir bien réfléchi sur votre songe, je vous félicite, milord, de cette vivacité d' imagination qui vous fait rêver de si jolies choses.	2	0	24	0	0.0	[]
17	Ménagez	2	1	1	0	0.0	[]
18	ce bien;	2	2	2	0	0.0	[]
19	une douce erreur est ce qui fait tout l' agrément de notre vie, heureux par de riantes illusions, qu' a-t-on besoin de la réalité?	2	3	26	1	0.038461538461538464	[['douce']]
20	Loin de remplir l' idée que nous avions d' elle, souvent elle détruitle bonheur dont nous jouissions.	2	4	17	0	0.0	[]
21	Livrez-vous au plaisir de rêver, et sachez-moi gré de je ne sais quel mouvement qui fait que je m' intéresse à tout ce qui vous touche.	2	5	28	0	0.0	[]
22	Je n' ai point dormi, point rêvé; mais j' ai tant songé, tant pensé, que je crois que je ne pense plus.	2	6	22	0	0.0	[]
23	Adieu, milord.	2	7	2	0	0.0	[]
24	Lettre 2.	2	8	2	0	0.0	[]
