sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	ÉPITRE DÊDICATOIRE.	0	0	2	0	0.0	[]
1	a Madame LA BARONNE DE L. B. I. D. D.	1	0	10	0	0.0	[]
2	Madame, On ne cesse de répéter que la Sensibilité est le partage des âmes faibles, les abus qu'on a fait de cette qualité, le plus bel apanage du Sexe qui doit faire tout le bonheur de l'autre, semble avoir justifié cette opinion toute injuste qu'elle est.	2	0	49	2	0.04081632653061224	[['faible'], ['bel']]
3	Elle Seroit facile à rectifier, Madame, si comme moi on avait été à portée d'apprécier toutes lea vertus qui ajoutent encore un nouveau lustre à la Sensibilité qui vous est naturelle, si on la trouvait unie aux grâces de la figure, aux agrément de l'esprit, aux charmes de la conversation, plus encore à cette affection vive qui peint d'un seul trait la tendresse conjugale et maternelle.	3	0	69	3	0.043478260869565216	[['naturel'], ['figure'], ['vif']]
4	C'est à tous ces titres, Madame, que je vous fais hommage des MÉMOIRES d'une femme qni ne fut malheureuse que parce qu'elle fut sensible;	4	0	27	0	0.0	[]
5	la calomnte ne l'a pas épargnée même après sa mort.	4	1	11	0	0.0	[]
6	C'est la venger que de permettre que la vérité paroisse sous vos auspices et les gens sensés, au lieu de compter les Sùffrages les péseront.	5	0	26	0	0.0	[]
7	Je suis avec respect, Madame, l'Editeur de cet Ouvrage.	6	0	10	0	0.0	[]
8	C. D. M. D. P.	6	1	5	0	0.0	[]
9	PRÉFACE DE L'ÉDITEUR.	7	0	4	0	0.0	[]
10	ENtreprendre de justifier Rousseau sur la composition de ses Confessions	8	0	10	0	0.0	[]
11	, serait un projet qui ne peut entrer dans la tête d'un homme sensé.	8	1	14	1	0.07142857142857142	[['tête']]
12	Car sans parler des écrits de M. Servan sur cet objet, il sera aisé de conclure d'après les observations de plusieurs gens de lettres, que cet ouvrage méritait d'autant moins de confiance, que Rousseau le composa probablement dans un de ces accès de fièvre qui lui faisaient brûler le papier, ou écrire comme un forcené sans aucune espèce d'examen.	8	2	62	2	0.03225806451612903	[['aiser'], ['brûler']]
13	Si quelqu'un refuse de souscrire à cette raison, m'assure que ce recueil mis en ordre par son auteur, est le fruit de la réflexion, qu'aucun des faits n'y est altéré, je ne répondrai que ce peu de mots, un libelle se refute de lui-même;	9	0	48	1	0.020833333333333332	[['altéré']]
14	aussi n'irai-je pas remuer la cendre de cet homme à jamais fameux par ses paradoxes, par ses écarts, par ses contradictions par les grandes vérités qu'il a semées dans ses ouvrages, pour le traduire le confondre comme un criminel de lese-humanité (*).	9	1	47	1	0.02127659574468085	[['grand']]
15	Je suis encore plus éloigné de me ranger de l'avis des prétendus philosophes ou esprits forts, qui n'ont vu dans cet ouvrage posthume, qu'une suite de la générosité de la grandeur d'âme de l'écrivain, qui ont crié de toutes parts, qu'il était beau de voir un homme affronter le vulgaire, fouler aux pieds les préjugés reçus, pour venir à la face de l'Univers, un livre à la main, faire à qui veut l'entendre, l'aveu de ses faiblesses.	10	0	86	5	0.05813953488372093	[['fort'], ['beau'], ['pied'], ['face'], ['main']]
16	Que J. J. Rousseau vienne de sang	11	0	7	0	0.0	[]
17	-	11	1	0	0	0	[]
18	froid	11	2	1	0	0.0	[]
19	confesser ses turpitudes chez Mlle. Lambercier, ses amusement ses tête-à-tête avec Mlle. Goton, qu'il vienne nous détailler la hardiesse l'effronterie avec laquelle il soutient un mensonge, perd une malheureuse servante en la chargeant d'un vol, qui n'était rien en lui-même;	11	3	44	0	0.0	[]
20	... pour un ruban de douze sols perdre une infortunée!... tant pis pour lui, s'il croit n'avoir plus à rougir, du moment qu'il s'en est accusé;	11	4	30	0	0.0	[]
21	il aurait dû savoir qu'il est un point au-delà duquel un honnête homme ne doit pas aller.	11	5	18	0	0.0	[]
22	(*)	11	6	1	0	0.0	[]
23	Diogene, à qui ses ennemis (peut-être avec quelque raison	11	7	9	0	0.0	[]
24	,) se sont plûs à le comparer, Diogene, poussât-il jamais plus loin le cynisme?	11	8	15	0	0.0	[]
25	si Jean-Jaques ressuscitoit aujourd'hui, permettrait-il qu'on ajoutât ces traits de morale à son Emile?	11	9	16	0	0.0	[]
26	son pupille serait-il édifié de ses aveux, lui qui ne doit voir dans son maître que l'assemblage de toutes les vertus de tous les talents? non sans doute: de quel droit donc, sous prétexte de faire l'énumération des faiblesses qu'il regarde comme l'apanage de l'humanité, vient-il diffamer une femme respectable à tant de titres, une femme qui l'avait accueilli dans un temps où il n'avait aucune espèce de ressources?	11	10	78	1	0.01282051282051282	[['droit']]
27	De quel droit vient	11	11	4	1	0.25	[['droit']]
