sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	LETTRE 1 Alcibiade à Antipe.	0	0	5	0	0.0	[]
1	Quelle idée!	0	1	2	0	0.0	[]
2	Qui!	0	2	1	0	0.0	[]
3	Moi!	0	3	1	0	0.0	[]
4	Que, recherché au point où je le suis par toutes les femmes d' Athênes, n' en ayant pas encore trouvé qui ne s' honorât de mes désirs, et même ne s' empressât à les faire naître, je prenne la vieille Elpinice!Quand je ne serais pas à cet égard, presque' au comble de la gloire, pourrais-je, sans déshonorer les avantages qu' on dit que j' ai reçus de la nature, et dont mes succès attestent la réalité, faire le choix que vous me proposez?	0	4	84	1	0.011904761904761904	[['vieux']]
5	Je n' ai pas, grâces aux dieux, besoin d' un ridicule pour m' afficher;	0	5	14	0	0.0	[]
6	et, cette ressource me fût-elle nécessaire, j' ai trop de fierté pour adopter les ridicules reçus, lorsque non-seulement je suis en droit d' en créer, mais que je les vois pâsser pour des grâces.	0	6	35	1	0.02857142857142857	[['droit']]
7	Loin donc de me rendre à vos conseils, et de m' immoler, en m' engageant avec Elpinice, à la réconnaissance publique, je viens de former dans ce genre, un projet d' une hardiesse inconcevable, et qui, tout audacieux que je suis, me fait moi	0	7	44	0	0.0	[]
8	-même trembler.	0	8	2	0	0.0	[]
9	Il n' y a pas dans Athênes, dans toute la Grèce, peut-être pas même dans le monde entier, de femme qui puisse autant,et à tous égards, honorer son vainqueur, que celle de qui je tente la conquête.	0	9	38	0	0.0	[]
10	La beauté, les grâces, la jeunesse, l' esprit, les talents, la réputâtion la plus éclatante, et le mieux méritée, la difficulté, par elle-même si piquante de toucher un cœur déjà prévenu, de supplanter l' homme, du monde, le plus fait pour flatter la vanité de celle qui l' assujettit, de triompher d' une passion que tout paraît concourir à rendre éternelle;	0	10	61	1	0.01639344262295082	[['triompher']]
11	voilà ce que se propôse de vaincre, ce même homme que vous condamnez si légèrement à prendre une femme que, comme vous-même n' ôseriez le nier, tout le monde quittait, et très-long	0	11	34	0	0.0	[]
12	-	0	12	0	0	0	[]
13	temps, sans doute, avant que je fûsse né.	0	13	8	0	0.0	[]
14	Rien, effectivement, en suppôsant que je réüssisse à ce que j' entreprends, ne manquerait à mon bonheur, si, loin d' ôser le divulguer, de crüelles circonstances ne me condamnoient à enjoüir dans le silence le plus profond.	0	14	37	0	0.0	[]
15	Vous auriez peine à imaginer à quel point cette nécessité dont je sens d' avance toute la rigueur, me desespère, et combien de fois déjà, elle a pensé me décourager.	0	15	30	0	0.0	[]
16	Je ne sais encore quel sera le succès d' un projet si hardi qu' il ne faut pas moins que toute mon audace pour le former: ah!	0	16	27	0	0.0	[]
17	Ne faut-il pas aussi, toute ma présomption pour se flatter qu' il puisse réüssir, lorsque, sur-tout, je me trouve privé de presque toutes mes ressources!	0	17	26	0	0.0	[]
18	Comment puis-je même espérer, lorsque forcé d' aveugler absolument sur mes desseins, la femme qui en est l' objet, il faut, non seulement que je me conduise auprès d' elle avec toute la circonspection imaginable, mais que je parvienne à lui plaire, sans en paraître amoureux?	0	18	47	0	0.0	[]
19	Quand, d' ailleurs, notre position respective me permettrait d' employer pour la séduire, de ces soins d' éclat qui,seuls déterminent une femme à croire à notre sentiment, je ne ferais par-là que l' avertir qu' elle a à se défendre;	0	19	42	0	0.0	[]
20	et, peut-être, ne serait-ce pas impunément que je l' en avertirois.	0	20	12	0	0.0	[]
