sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	NOUVEAU	0	0	1	0	0.0	[]
1	VOYAGE SENTIMENTAL	0	1	2	0	0.0	[]
2	CHAPITRE	0	2	1	0	0.0	[]
3	I.	0	3	1	0	0.0	[]
4	A travers Champs.	1	0	3	0	0.0	[]
5	„CE n'est qu'un oubli;	2	0	7	0	0.0	[]
6	“mais Lisette pourrait croire.....	2	1	5	0	0.0	[]
7	“L'amour lui a appris à suivre sur “la carte la route que je parcours “sur le terrain;	3	0	21	0	0.0	[]
8	et, lorsque son “doigt a rencontré le point correspondant, c'est pour elle un “plaisir !	3	1	17	1	0.058823529411764705	[['doigt']]
9	Il faut bien quelque “dédommagement à l'absence......	3	2	9	0	0.0	[]
10	“Mais, lorsque son doigt aura “rencontré Bruxelles, elle n'aura “pas manqué de se rappeler que “cette ville est la patrie de la “dame qui, à mon passage à “Calais..... Elle se sera en même “temps souvenue de certaines dispositions que la dame m'y montra..... de certaines dispositions “où j'étais moi	3	3	61	1	0.01639344262295082	[['doigt']]
11	-même.....	3	4	1	0	0.0	[]
12	et tous “ces souvenirs auront amené cette “réflexion.	3	5	10	0	0.0	[]
13	“Il a passé par Bruxelles, et “il ne m'en parle pas!	4	0	14	0	0.0	[]
14	Donc il a “	4	1	4	0	0.0	[]
15	vu la dame de Calais.	4	2	5	0	0.0	[]
16	Donc..... “N'achève pas, Lisette;	4	3	6	0	0.0	[]
17	tu proférerais un blasphème.	4	4	4	0	0.0	[]
18	Il est bien “vrai que je l'ai vue.	4	5	10	0	0.0	[]
19	Elle m'avait “trouvé un peu idiot à Calais;	4	6	10	0	0.0	[]
20	je “croyais ne plus l'être, parce que “j'avais séjourné quelque temps en “France....	4	7	18	0	0.0	[]
21	Tu sens bien, Lisette, “que l'amour-propre me conseillait “de me montrer avec mes avantages; et ce n'est point après “avoir séjourné en France que l'on “résiste à ses conseils.....	4	8	37	0	0.0	[]
22	Cependant, s'il n'avait eu d'autre motif “que d'effacer l'idée de l'idiotisme “que j'avais montré à Calais, peut-être ne l'aurais-je guère écouté;	4	9	32	0	0.0	[]
23	“mais le tort que j'avais eu envers “le respectable père Laurent!	4	10	14	0	0.0	[]
24	je “l'avais toujours sur le cœur......	4	11	8	0	0.0	[]
