sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	CHANT	0	0	1	0	0.0	[]
1	1 Je voulais chanter les dieux, les héros et les belles;	0	1	11	0	0.0	[]
2	mais la gaîté m' entraîne, elle m' égare, elle veut que je folâtre malgré moi.	0	2	15	0	0.0	[]
3	Le dieu du ridicule m' apparoît.	0	3	6	0	0.0	[]
4	Viens, me dit-il, entre dans ma carrière, je te soumets tous les esprits...	0	4	14	0	0.0	[]
5	puissant dieu!	0	5	2	1	0.5	[['puisser']]
6	M' écrié-je... il s' est évanoui, et m' a laissé son sceptre et ses grelots.	0	6	16	0	0.0	[]
7	Loin d' ici la réserve minaudière, fille dédaigneuse de l' humeur et de la jalousie.	0	7	15	1	0.06666666666666667	[['dédaigneux']]
8	Venez, esprits enfantins, enjoués, complaisant, faciles, troupe oisive et riante, environnez votre poéte, formez des groupes autour de moi: mêlez du lierre et des fleurs à mes grelots;	0	8	28	1	0.03571428571428571	[['enfantin']]
9	qu' un peu de sel rende le babil piquant; que le ridicule ne soit point sans grâces: rêvons, chantons, amusons-nous.	0	9	21	0	0.0	[]
10	Mais si quelque esprit sérieux trouve que nous ne sommes pas sages, que nous faisons trop debruit: jeunesse aimable, prenez ce petit air boudeur qui vous sied si bien, et notre censeur lui-même va vous sourire.	0	10	36	1	0.027777777777777776	[['petit']]
11	L' Asie était en feu;	0	11	5	0	0.0	[]
12	le monde chrétien, animé d' un zèle religieux, voulait arracher la Palestine aux peuples infidèles qui la profanoient.	0	12	18	0	0.0	[]
13	L' Europe en armes couvrait la mer de ses vaisseaux, la terre de ses bataillons; mais entre tous les états qui se livraient à l' ardeur d' un si beau zèle, la France se signaloit par les plus redoutables efforts.	0	13	40	1	0.025	[['beau']]
14	Au chagrin de voir la terre	0	14	6	0	0.0	[]
15	-sainte opprimée	0	15	2	0	0.0	[]
16	, se joignait le ressentiment des anciens affronts faits par les sarrasins à l' empire des lys.	0	16	16	1	0.0625	[['joindre']]
17	Philippe, souverain des français, voulait humilier l' orgueil du croissant;	0	17	10	0	0.0	[]
18	et les puissant vassaux de cet auguste monarque conspiroient d' une ardeur égale à l' exécution de ses glorieux desseins.	0	18	20	1	0.05	[['puissant']]
19	Sigismond, comte de Tours, avait ordonné à sa noblesse de prendre les armes;	0	19	13	0	0.0	[]
20	mais la noblesse française eut-elle jamais besoin d' être excitée?	0	20	11	0	0.0	[]
21	La volonté du prince n' était pas encore annoncée par ses hérauts, et déjà cinq cents hommes d' armes, et quantité de chevaliers illustres par la valeur et par la noblesse de leur origine, s' étaient rangés sous la bannière de Tours.	0	21	42	0	0.0	[]
22	La croix d' or, qui brille sous leurs soubrevestes,est un témoignage authentique du dessein qui les a rassemblés.	0	22	19	0	0.0	[]
23	Leur contenance fière présage les prodiges que doit opérer leur vaillance.	0	23	11	0	0.0	[]
24	Le comte de Tours est à la tête.	0	24	8	0	0.0	[]
25	On démêle dans son attitude et sur son visage l' orgueil et le plaisir de commander à une aussi belle troupe;	0	25	21	2	0.09523809523809523	[['visage'], ['bel']]
26	cependant, ses regards sont animés d' un feu sombre: on voit qu' un chagrin secret le dévore.	0	26	17	2	0.11764705882352941	[['regard'], ['sombre']]
27	Eh quoi!	0	27	2	0	0.0	[]
28	Le plaisir, le faste, l' abondance environnent les grands;	0	28	9	0	0.0	[]
29	l' obéissance et le respect les entourent, la soumission et le dévouement rampent à leurs pieds: comment les soucis cruels, les pâles inquiétudes	0	29	23	2	0.08695652173913043	[['pied'], ['pâle']]
30	, les soins dévorant peuvent-ils trouver accès dans leurs âmes?	0	30	10	0	0.0	[]
31	Le comte n' a qu' une fille unique: la nature et l' éducation en ont fait un objet accompli;	0	31	19	0	0.0	[]
32	l' amour que les obstacles irritent, qui se nourrit dans les larmes, a touché le cœur de la princesse, et l' a rendue sensible au mérite d' un simple chevalier, autrefois son page: Agnès est devenue mère dans les bras d' Ollivier.	0	32	42	1	0.023809523809523808	[['bras']]
