sentence nr	sentence	paragraph nr	sentence nr in paragraph	words	matches	sentence density	vocabulary words matched
0	Ceux qui desireront, en province, se procurer cet Ouvrage	0	0	9	0	0.0	[]
1	, le recevront, franc de port, au même prix qu'il se vend à Paris, en s'adressant à M. Deriaux seulement, qui le leur fera passer.	0	1	26	1	0.038461538461538464	[['port']]
2	Son adresse est:	0	2	3	0	0.0	[]
3	Au Bureau du Journal des Dames, rue de Tournon, vis-à-vis l'hôtel de Nivernois.	0	3	14	0	0.0	[]
4	AVIS DE L'ÉDITEUR.	1	0	4	0	0.0	[]
5	La personne qui m'a confié ces Lettres, et qui en est l'auteur, m'avait laissé le maître de les insérer dans mes Mêlanges.	2	0	25	0	0.0	[]
6	Empressé de les y faire connaître, j'ai profité de cette permission;	2	1	12	0	0.0	[]
7	et, en effet, la première partie s'y trouve, quoique très-différente de celle qui paraît aujourd'hui.	2	2	17	0	0.0	[]
8	On y a fait les changement les plus heureux, et des augmentations considérables.	2	3	13	0	0.0	[]
9	Quoi qu'il en soit, les premières Lettres furent lues avec avidité;	3	0	12	0	0.0	[]
10	mais ensuite l'intérêt devint si vif et si pressant, qu'on souffrit de le voir suspendu.	3	1	17	2	0.11764705882352941	[['vif'], ['presser']]
11	Il fallait se rappeler, d'un mois à l'autre, le fil des événements qu'on avait lus;	3	2	18	0	0.0	[]
12	et ce travail de la mémoire affaiblissait encore une émotion qu'il fallait perdre, au moment même que le cœur ne demandait qu'à s'y livrer.	3	3	27	0	0.0	[]
13	De toutes parts, on m'invitait à supprimer ces Lettres, par la raison qu'elles étaient trop attachantes, pour être lues séparément.	4	0	22	0	0.0	[]
14	Je souscrivis au vœu du Public: mais, à peine en fut-il privé, qu'il parut regretter de ne les plus avoir, même dans la forme qu'il avait condamnée.	4	1	30	0	0.0	[]
15	J'ai gardé plus de cent lettres, où l'on me les redemande avec instance.	4	2	15	0	0.0	[]
16	C'est donc, afin de concilier cette contradiction, si honorable pour l'Ouvrage, que je prends le parti (toujours autorisé par l'Auteur) d'en faire imprimer la totalité.	4	3	29	0	0.0	[]
17	La première sensation qu'il a faite, est, en quelque sorte, le garant de son succès.	4	4	16	0	0.0	[]
